unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1602460800000,2020-10-12 0:00:00,BNB/USDT,28.52,29.07,28.4338,29.0592,209774.246,6036993.054,12207
1602464400000,2020-10-12 1:00:00,BNB/USDT,29.0592,29.3,28.9196,29.144,283883.086,8267262.455,13916
1602468000000,2020-10-12 2:00:00,BNB/USDT,29.145,29.15,28.9275,29.0853,102416.551,2975479.289,10861
1602471600000,2020-10-12 3:00:00,BNB/USDT,29.0836,29.12,28.8309,28.886,72934.942,2114540.061,10087
1602475200000,2020-10-12 4:00:00,BNB/USDT,28.8846,29.1144,28.793,28.9315,112697.879,3263643.843,8963
1602478800000,2020-10-12 5:00:00,BNB/USDT,28.9214,29.3669,28.8983,29.3657,103379.765,3012436.19,9359
1602482400000,2020-10-12 6:00:00,BNB/USDT,29.3657,29.48,29.1516,29.1576,100588.792,2947910.114,12937
1602486000000,2020-10-12 7:00:00,BNB/USDT,29.1575,29.8,29.056,29.6488,214153.786,6327905.436,18322
1602489600000,2020-10-12 8:00:00,BNB/USDT,29.6489,30.4,29.6489,29.9812,507397.773,15233848.13,28414
1602493200000,2020-10-12 9:00:00,BNB/USDT,29.9869,30.75,29.9094,30.2622,379770.857,11539934.06,23804
1602496800000,2020-10-12 10:00:00,BNB/USDT,30.2672,30.2678,29.4807,29.8854,288508.293,8632222.641,18346
1602500400000,2020-10-12 11:00:00,BNB/USDT,29.8942,30.1352,29.6,29.9378,180127.074,5387582.261,13687
1602504000000,2020-10-12 12:00:00,BNB/USDT,29.9475,30.3699,29.9086,30.36,172470.586,5204019.514,11881
1602507600000,2020-10-12 13:00:00,BNB/USDT,30.3598,30.9999,30.3433,30.8143,351136.931,10778506.81,21857
1602511200000,2020-10-12 14:00:00,BNB/USDT,30.8143,30.822,30.3973,30.4524,140956.628,4313398.997,10735
1602514800000,2020-10-12 15:00:00,BNB/USDT,30.4544,30.7987,30.4523,30.7,173861.681,5333484.357,12846
1602518400000,2020-10-12 16:00:00,BNB/USDT,30.7001,30.87,30.6089,30.7788,170127.73,5230213.792,12562
1602522000000,2020-10-12 17:00:00,BNB/USDT,30.7788,31.1,30.5761,31.01,183697.568,5666295.323,12253
1602525600000,2020-10-12 18:00:00,BNB/USDT,31.01,31.1299,30.6147,30.9067,125714.509,3883303.249,9518
1602529200000,2020-10-12 19:00:00,BNB/USDT,30.9165,30.98,30.7692,30.8423,57680.554,1782351.831,5155
1602532800000,2020-10-12 20:00:00,BNB/USDT,30.8424,31,30.7617,30.7788,66767.952,2063522.874,6561
1602536400000,2020-10-12 21:00:00,BNB/USDT,30.7786,30.9666,30.7196,30.9431,66663.244,2057569.177,6298
1602540000000,2020-10-12 22:00:00,BNB/USDT,30.943,30.9581,30.4054,30.5939,128002.124,3924815.889,10290
1602543600000,2020-10-12 23:00:00,BNB/USDT,30.5939,30.79,30.3888,30.6503,172077.67,5267446.34,12831
1602547200000,2020-10-13 0:00:00,BNB/USDT,30.6503,31.0961,30.3805,31.0761,277030.226,8538100.235,16199
1602550800000,2020-10-13 1:00:00,BNB/USDT,31.0894,31.1518,30.7446,30.8367,158494.834,4901320.298,9029
1602554400000,2020-10-13 2:00:00,BNB/USDT,30.8377,31.4999,30.5286,31.3099,291033.808,9054863.119,20137
1602558000000,2020-10-13 3:00:00,BNB/USDT,31.3042,31.7,31.0713,31.3243,331089.881,10411500.6,18240
1602561600000,2020-10-13 4:00:00,BNB/USDT,31.3132,31.3987,31.18,31.2522,132781.956,4153845.55,8271
1602565200000,2020-10-13 5:00:00,BNB/USDT,31.2539,31.7999,31.1476,31.5859,218727.774,6886360.566,15811
1602568800000,2020-10-13 6:00:00,BNB/USDT,31.5866,31.5866,31.01,31.2353,146161.777,4572843.685,13236
1602572400000,2020-10-13 7:00:00,BNB/USDT,31.2282,31.2353,30.8605,31.0081,107804.368,3347241.546,10407
1602576000000,2020-10-13 8:00:00,BNB/USDT,31.0081,31.3202,30.9125,31.1077,132678.092,4127781.346,9230
1602579600000,2020-10-13 9:00:00,BNB/USDT,31.1077,31.2767,31.0273,31.0493,72231.746,2250485.975,6714
1602583200000,2020-10-13 10:00:00,BNB/USDT,31.0522,31.1793,30.59,30.9413,169814.5,5255683.627,14357
1602586800000,2020-10-13 11:00:00,BNB/USDT,30.9384,31.15,30.9382,31.0569,64745.981,2010247.116,6053
1602590400000,2020-10-13 12:00:00,BNB/USDT,31.059,31.0593,30.7448,30.7784,67641.498,2089806.07,7064
1602594000000,2020-10-13 13:00:00,BNB/USDT,30.7713,30.7835,30.187,30.3668,189064.954,5765660.025,17262
1602597600000,2020-10-13 14:00:00,BNB/USDT,30.3668,30.8,30.2068,30.7556,194093.83,5921422.742,13883
1602601200000,2020-10-13 15:00:00,BNB/USDT,30.7634,30.9743,30.6727,30.8062,138019.711,4255177.854,12221
1602604800000,2020-10-13 16:00:00,BNB/USDT,30.8061,30.9194,30.7138,30.9039,97885.586,3015878.802,9385
1602608400000,2020-10-13 17:00:00,BNB/USDT,30.9102,30.92,30.4085,30.4801,113116.632,3472468.821,9831
1602612000000,2020-10-13 18:00:00,BNB/USDT,30.4783,30.8118,30.3229,30.6544,138068.928,4220445.213,13246
1602615600000,2020-10-13 19:00:00,BNB/USDT,30.6734,30.9999,30.6476,30.8986,82489.078,2546140.244,7117
1602619200000,2020-10-13 20:00:00,BNB/USDT,30.8928,30.8991,30.7148,30.7665,49892.246,1537484.777,5100
1602622800000,2020-10-13 21:00:00,BNB/USDT,30.7665,30.8548,30.6822,30.7122,46697.309,1436157.631,5725
1602626400000,2020-10-13 22:00:00,BNB/USDT,30.7096,30.7234,30.5501,30.5577,37640.402,1152712.076,9867
1602630000000,2020-10-13 23:00:00,BNB/USDT,30.5577,30.7599,30.5346,30.7256,79962.76,2452827.337,14608
1602633600000,2020-10-14 0:00:00,BNB/USDT,30.7256,31.1126,30.5083,31.0388,186797.113,5772356.039,12212
1602637200000,2020-10-14 1:00:00,BNB/USDT,31.0382,31.0452,30.7833,30.8435,77120.131,2383128.455,4116
1602640800000,2020-10-14 2:00:00,BNB/USDT,30.8513,30.8693,30.6722,30.7265,65984.379,2028741.78,3682
1602644400000,2020-10-14 3:00:00,BNB/USDT,30.7241,30.9609,30.72,30.7768,87347.018,2693394.54,4527
1602648000000,2020-10-14 4:00:00,BNB/USDT,30.7777,30.8183,30.6556,30.7597,99400.993,3055636.354,4825
1602651600000,2020-10-14 5:00:00,BNB/USDT,30.754,30.8558,30.6,30.8284,59570.639,1830732.625,6227
1602655200000,2020-10-14 6:00:00,BNB/USDT,30.8284,30.9458,30.7425,30.9102,141159.673,4356072.949,7714
1602658800000,2020-10-14 7:00:00,BNB/USDT,30.911,31.0888,30.8333,31.0784,150676.357,4663626.955,6689
1602662400000,2020-10-14 8:00:00,BNB/USDT,31.0745,31.33,30.9921,31.0422,192557.509,5997867.659,12270
1602666000000,2020-10-14 9:00:00,BNB/USDT,31.035,31.1216,30.8113,30.8703,52905.635,1637241.519,6021
1602669600000,2020-10-14 10:00:00,BNB/USDT,30.8669,30.9647,30.6364,30.7309,74230.76,2284196.7,8113
1602673200000,2020-10-14 11:00:00,BNB/USDT,30.7345,30.8594,30.4558,30.4687,90081.16,2762873.569,8244
1602676800000,2020-10-14 12:00:00,BNB/USDT,30.4692,30.7355,30.4083,30.7126,64349.782,1970302.359,6495
1602680400000,2020-10-14 13:00:00,BNB/USDT,30.7126,31.1149,30.6743,30.9845,123529.384,3822396.048,10109
1602684000000,2020-10-14 14:00:00,BNB/USDT,30.9905,31.0096,30.6216,30.7222,102448.6,3155472.531,9529
1602687600000,2020-10-14 15:00:00,BNB/USDT,30.736,30.8,30.4611,30.5115,77422.364,2372923.234,7626
1602691200000,2020-10-14 16:00:00,BNB/USDT,30.5033,30.8181,30.45,30.5568,100697.215,3086724.5,8525
1602694800000,2020-10-14 17:00:00,BNB/USDT,30.5653,30.7923,30.4218,30.6382,85154.973,2607415.117,8385
1602698400000,2020-10-14 18:00:00,BNB/USDT,30.6408,30.646,30.3733,30.517,64420.444,1966646.788,9550
1602702000000,2020-10-14 19:00:00,BNB/USDT,30.5181,30.64,30.48,30.5135,104233.486,3182122.169,6123
1602705600000,2020-10-14 20:00:00,BNB/USDT,30.5116,30.7,30.45,30.7,114117.766,3490114.325,7041
1602709200000,2020-10-14 21:00:00,BNB/USDT,30.7,30.7938,30.6719,30.7521,86140.916,2648817.345,3388
1602712800000,2020-10-14 22:00:00,BNB/USDT,30.7521,30.835,30.618,30.6807,143160.382,4400695.102,4977
1602716400000,2020-10-14 23:00:00,BNB/USDT,30.68,30.9088,30.666,30.838,129163.77,3979475.789,5201
1602720000000,2020-10-15 0:00:00,BNB/USDT,30.838,30.8544,30.6653,30.8485,99374.452,3055072.223,5500
1602723600000,2020-10-15 1:00:00,BNB/USDT,30.8456,31.0712,30.7632,30.8308,168895.264,5221890.19,10016
1602727200000,2020-10-15 2:00:00,BNB/USDT,30.8359,30.9033,30.7,30.7007,65979.399,2032525.989,4142
1602730800000,2020-10-15 3:00:00,BNB/USDT,30.7073,30.8999,30.7,30.8335,68160.654,2101438.035,5213
1602734400000,2020-10-15 4:00:00,BNB/USDT,30.8352,30.9899,30.8104,30.9421,55884.68,1727708.893,3675
1602738000000,2020-10-15 5:00:00,BNB/USDT,30.9474,30.9822,30.8292,30.9236,53563.863,1655346.189,3674
1602741600000,2020-10-15 6:00:00,BNB/USDT,30.9276,31.1762,30.8721,30.9512,106949.213,3316023.624,7105
1602745200000,2020-10-15 7:00:00,BNB/USDT,30.9511,31.0169,30.8291,30.8871,86345.029,2668107.962,5663
1602748800000,2020-10-15 8:00:00,BNB/USDT,30.894,30.9241,30.6514,30.702,65585.041,2016940.982,6760
1602752400000,2020-10-15 9:00:00,BNB/USDT,30.7017,30.71,30.399,30.65,123322.115,3767260.271,11251
1602756000000,2020-10-15 10:00:00,BNB/USDT,30.6512,30.89,30.6198,30.8822,79620.584,2445903.788,8487
1602759600000,2020-10-15 11:00:00,BNB/USDT,30.8884,30.89,30.7,30.795,53187.934,1638614.355,5270
1602763200000,2020-10-15 12:00:00,BNB/USDT,30.795,31.0869,30.7,30.9778,96796.977,2994511.832,8643
1602766800000,2020-10-15 13:00:00,BNB/USDT,30.9767,31.1,30.9118,31.0882,127173.738,3941502.301,5957
1602770400000,2020-10-15 14:00:00,BNB/USDT,31.0878,31.15,30.9184,31.069,98269.319,3049681.711,7238
1602774000000,2020-10-15 15:00:00,BNB/USDT,31.0689,31.6663,31.0136,31.5144,240869.97,7568216.072,17272
1602777600000,2020-10-15 16:00:00,BNB/USDT,31.5141,31.5144,31.2,31.2192,244300.351,7647442.177,10839
1602781200000,2020-10-15 17:00:00,BNB/USDT,31.2153,31.45,31.2153,31.384,194066.223,6080348.262,8517
1602784800000,2020-10-15 18:00:00,BNB/USDT,31.3901,31.417,31.1405,31.2428,104143.037,3258582.052,6158
1602788400000,2020-10-15 19:00:00,BNB/USDT,31.2479,31.3491,31.1601,31.3045,85402.591,2669834.422,6237
1602792000000,2020-10-15 20:00:00,BNB/USDT,31.3097,31.4398,31.2459,31.2614,74212.711,2324495.308,5502
1602795600000,2020-10-15 21:00:00,BNB/USDT,31.2613,31.2614,31.05,31.1384,84300.718,2626045.306,6461
1602799200000,2020-10-15 22:00:00,BNB/USDT,31.1346,31.33,31.1032,31.1565,146577.504,4579283.366,5476
1602802800000,2020-10-15 23:00:00,BNB/USDT,31.1584,31.3435,31.1483,31.3256,161918.647,5055212.479,5784
1602806400000,2020-10-16 0:00:00,BNB/USDT,31.3256,31.8437,31.1821,31.6196,240695.324,7593522.645,14594
1602810000000,2020-10-16 1:00:00,BNB/USDT,31.6181,31.9798,31.5319,31.791,153994.502,4891020.01,10700
1602813600000,2020-10-16 2:00:00,BNB/USDT,31.7977,31.8063,31.5327,31.63,78115.192,2472182.801,5753
1602817200000,2020-10-16 3:00:00,BNB/USDT,31.6282,31.7743,31.3748,31.7578,129483.059,4088636.25,8807
1602820800000,2020-10-16 4:00:00,BNB/USDT,31.7633,31.7857,29.7639,30.1619,715366.748,21804429.89,41536
1602824400000,2020-10-16 5:00:00,BNB/USDT,30.1619,30.5101,30.0123,30.3959,259087.98,7853220.967,15851
1602828000000,2020-10-16 6:00:00,BNB/USDT,30.3937,30.499,30.153,30.4652,85720.688,2601095.452,6985
1602831600000,2020-10-16 7:00:00,BNB/USDT,30.4596,30.5632,30.3113,30.3793,74335.147,2263718.475,5269
1602835200000,2020-10-16 8:00:00,BNB/USDT,30.3715,30.5216,30.2,30.2296,86661.32,2629159.444,9415
1602838800000,2020-10-16 9:00:00,BNB/USDT,30.2296,30.2538,29.7775,30.0774,211937.606,6363154.821,16503
1602842400000,2020-10-16 10:00:00,BNB/USDT,30.0713,30.4,30.0599,30.1945,106241.03,3216066.459,8431
1602846000000,2020-10-16 11:00:00,BNB/USDT,30.1985,30.5,30.1822,30.4887,73376.201,2225396.374,7003
1602849600000,2020-10-16 12:00:00,BNB/USDT,30.4928,30.5,30.25,30.3564,62924.134,1911677.898,5971
1602853200000,2020-10-16 13:00:00,BNB/USDT,30.3557,30.4255,30.2501,30.269,44397.412,1345773.842,4276
1602856800000,2020-10-16 14:00:00,BNB/USDT,30.2698,30.54,30.2042,30.2881,81084.268,2463068.795,7260
1602860400000,2020-10-16 15:00:00,BNB/USDT,30.2882,30.3585,30.0764,30.3498,66288.152,2005328.815,5448
1602864000000,2020-10-16 16:00:00,BNB/USDT,30.3496,30.3533,30.2141,30.2853,65188.32,1973049.646,4423
1602867600000,2020-10-16 17:00:00,BNB/USDT,30.2857,30.3322,30.1686,30.2197,49979.389,1511931.776,5067
1602871200000,2020-10-16 18:00:00,BNB/USDT,30.2271,30.3377,30.2133,30.2638,30335.305,918860.4479,3361
1602874800000,2020-10-16 19:00:00,BNB/USDT,30.2613,30.2638,30.0388,30.0478,31367.144,945998.2155,3561
1602878400000,2020-10-16 20:00:00,BNB/USDT,30.047,30.091,29.81,29.8847,79033.549,2366073.63,7737
1602882000000,2020-10-16 21:00:00,BNB/USDT,29.8847,29.9,29.5705,29.8955,91855.738,2732548.015,9055
1602885600000,2020-10-16 22:00:00,BNB/USDT,29.8954,30.05,29.7086,30.0333,71435.801,2133859.389,6312
1602889200000,2020-10-16 23:00:00,BNB/USDT,30.0202,30.0757,29.8135,30.0516,82403.358,2469227.667,5676
1602892800000,2020-10-17 0:00:00,BNB/USDT,30.051,30.0843,29.6521,29.8377,117935.646,3515490.893,7010
1602896400000,2020-10-17 1:00:00,BNB/USDT,29.8378,30.0611,29.8123,29.9951,132970.447,3979825.603,6102
1602900000000,2020-10-17 2:00:00,BNB/USDT,29.9989,30.3299,29.9951,30.3243,129591.259,3909307.404,6461
1602903600000,2020-10-17 3:00:00,BNB/USDT,30.3243,30.3573,30.1941,30.3512,70193.216,2125677.698,4503
1602907200000,2020-10-17 4:00:00,BNB/USDT,30.3544,30.4,30.2913,30.31,42133.337,1278995.707,3577
1602910800000,2020-10-17 5:00:00,BNB/USDT,30.3127,30.3526,30.1783,30.231,47410.512,1434895.518,3497
1602914400000,2020-10-17 6:00:00,BNB/USDT,30.2377,30.3319,30.1501,30.2039,49906.386,1507528.696,3809
1602918000000,2020-10-17 7:00:00,BNB/USDT,30.1961,30.33,30.1563,30.2351,90419.663,2733957.73,4282
1602921600000,2020-10-17 8:00:00,BNB/USDT,30.2351,30.5075,30.2,30.2566,134581.38,4090576.76,6981
1602925200000,2020-10-17 9:00:00,BNB/USDT,30.2625,30.3989,30.1563,30.3438,68042.384,2059417.767,5716
1602928800000,2020-10-17 10:00:00,BNB/USDT,30.3438,30.4682,30.3136,30.4401,45846.502,1393847.38,4440
1602932400000,2020-10-17 11:00:00,BNB/USDT,30.4401,30.564,30.3753,30.44,48211.36,1469117.371,4613
1602936000000,2020-10-17 12:00:00,BNB/USDT,30.4401,30.4519,30.35,30.4361,32505.576,988199.0882,3251
1602939600000,2020-10-17 13:00:00,BNB/USDT,30.4422,30.4747,30.228,30.2372,57325.536,1737067.715,4476
1602943200000,2020-10-17 14:00:00,BNB/USDT,30.2506,30.4251,30.1846,30.3581,78391.539,2376546.897,5806
1602946800000,2020-10-17 15:00:00,BNB/USDT,30.3601,30.45,30.234,30.2619,37911.139,1149896.161,3816
1602950400000,2020-10-17 16:00:00,BNB/USDT,30.2558,30.2872,30.1563,30.2178,178761.265,5401613.12,5202
1602954000000,2020-10-17 17:00:00,BNB/USDT,30.2178,30.3453,30.1919,30.3166,151676.789,4589682.096,4132
1602957600000,2020-10-17 18:00:00,BNB/USDT,30.3194,30.3408,30.2699,30.2966,25797.948,781645.3767,1889
1602961200000,2020-10-17 19:00:00,BNB/USDT,30.2966,30.3064,30.1956,30.2155,15312.29,463334.8864,2077
1602964800000,2020-10-17 20:00:00,BNB/USDT,30.2155,30.2358,30.1755,30.1839,26518.076,800815.7778,2367
1602968400000,2020-10-17 21:00:00,BNB/USDT,30.1898,30.204,30.1563,30.1629,128953.992,3891625.771,2441
1602972000000,2020-10-17 22:00:00,BNB/USDT,30.1591,30.2283,30.1563,30.1998,53902.984,1627173.501,2187
1602975600000,2020-10-17 23:00:00,BNB/USDT,30.2023,30.263,30.1671,30.2414,90676.397,2740342.691,2556
1602979200000,2020-10-18 0:00:00,BNB/USDT,30.2423,30.32,30.165,30.2894,57865.62,1751027.005,2944
1602982800000,2020-10-18 1:00:00,BNB/USDT,30.287,30.8879,30.2756,30.8834,287531.669,8809836.997,14913
1602986400000,2020-10-18 2:00:00,BNB/USDT,30.8863,30.94,30.5918,30.6522,116206.031,3571541.109,6360
1602990000000,2020-10-18 3:00:00,BNB/USDT,30.6489,30.67,30.5216,30.5272,57701.596,1765972.086,4190
1602993600000,2020-10-18 4:00:00,BNB/USDT,30.5318,30.6987,30.5216,30.5672,79392.074,2430258.007,3869
1602997200000,2020-10-18 5:00:00,BNB/USDT,30.5657,30.6163,30.4501,30.5154,52115.708,1590931.612,2798
1603000800000,2020-10-18 6:00:00,BNB/USDT,30.5155,30.7283,30.5002,30.63,76046.159,2325736.059,3828
1603004400000,2020-10-18 7:00:00,BNB/USDT,30.6235,30.6947,30.56,30.6947,40940.816,1254001.376,3510
1603008000000,2020-10-18 8:00:00,BNB/USDT,30.6894,31.0354,30.6084,30.9068,271752.885,8370475.386,11152
1603011600000,2020-10-18 9:00:00,BNB/USDT,30.9012,30.9294,30.7218,30.7621,111880.038,3446343.513,4675
1603015200000,2020-10-18 10:00:00,BNB/USDT,30.7599,30.7801,30.6047,30.7547,104348.499,3203856.221,3983
1603018800000,2020-10-18 11:00:00,BNB/USDT,30.7495,30.8183,30.656,30.7346,83172.577,2556334.172,3384
1603022400000,2020-10-18 12:00:00,BNB/USDT,30.7353,30.804,30.6443,30.6837,95170.504,2923310.738,3855
1603026000000,2020-10-18 13:00:00,BNB/USDT,30.683,30.7865,30.5714,30.6029,104488.708,3202997.494,6241
1603029600000,2020-10-18 14:00:00,BNB/USDT,30.5982,30.77,30.4888,30.6086,118437.882,3626507.22,8004
1603033200000,2020-10-18 15:00:00,BNB/USDT,30.61,30.7836,30.5389,30.6993,108221.483,3318093.592,6975
1603036800000,2020-10-18 16:00:00,BNB/USDT,30.7025,30.7301,30.5638,30.6381,73211.489,2243246.046,4242
1603040400000,2020-10-18 17:00:00,BNB/USDT,30.6381,30.6501,30.5202,30.6401,107617.869,3292888.145,5767
1603044000000,2020-10-18 18:00:00,BNB/USDT,30.638,30.6699,30.5625,30.5775,40632.292,1243689.221,2676
1603047600000,2020-10-18 19:00:00,BNB/USDT,30.5742,30.5759,30.4646,30.4973,64917.618,1980665.912,3378
1603051200000,2020-10-18 20:00:00,BNB/USDT,30.4973,30.6,30.45,30.5666,44428.831,1355699.141,2587
1603054800000,2020-10-18 21:00:00,BNB/USDT,30.5782,30.6819,30.5237,30.569,49628.706,1518662.218,3711
1603058400000,2020-10-18 22:00:00,BNB/USDT,30.5693,30.6799,30.5396,30.635,38433.281,1176766.583,2545
1603062000000,2020-10-18 23:00:00,BNB/USDT,30.635,30.6867,30.54,30.6593,83234.982,2547487.452,4674
1603065600000,2020-10-19 0:00:00,BNB/USDT,30.6568,30.6766,30.2884,30.3394,145631.326,4438371.262,7995
1603069200000,2020-10-19 1:00:00,BNB/USDT,30.3394,30.5294,30.2501,30.2705,125374.428,3807689.98,8425
1603072800000,2020-10-19 2:00:00,BNB/USDT,30.2695,30.3595,30.1762,30.1945,87784.797,2657172.233,5916
1603076400000,2020-10-19 3:00:00,BNB/USDT,30.1945,30.2383,29.7002,29.8609,163065.547,4887831.131,13642
1603080000000,2020-10-19 4:00:00,BNB/USDT,29.8537,30.2354,29.84,30.0297,109201.348,3281569.172,10053
1603083600000,2020-10-19 5:00:00,BNB/USDT,30.0291,30.113,29.9478,29.9872,55437.334,1663507.248,4378
1603087200000,2020-10-19 6:00:00,BNB/USDT,29.9875,30.0631,29.8552,29.9448,72311.712,2164270.832,6891
1603090800000,2020-10-19 7:00:00,BNB/USDT,29.9449,30.0775,29.9392,29.9921,93106.42,2795369.909,7114
1603094400000,2020-10-19 8:00:00,BNB/USDT,29.9921,30.1365,29.9312,30.1136,38695.973,1162781.578,3875
1603098000000,2020-10-19 9:00:00,BNB/USDT,30.1195,30.1426,30.0092,30.1,38066.187,1144518.842,3594
1603101600000,2020-10-19 10:00:00,BNB/USDT,30.1,30.1738,30.066,30.1608,27945.714,842006.8263,3366
1603105200000,2020-10-19 11:00:00,BNB/USDT,30.1605,30.2258,30.1218,30.161,41340.376,1247359.635,3530
1603108800000,2020-10-19 12:00:00,BNB/USDT,30.1661,30.32,30.161,30.263,62656.676,1895570.944,4342
1603112400000,2020-10-19 13:00:00,BNB/USDT,30.2649,30.3899,30.2608,30.3289,106362.337,3226169.775,7850
1603116000000,2020-10-19 14:00:00,BNB/USDT,30.3295,30.38,30.1805,30.2302,67469.496,2044321.561,6164
1603119600000,2020-10-19 15:00:00,BNB/USDT,30.2393,30.3499,30.18,30.3471,94151.482,2849604.631,8013
1603123200000,2020-10-19 16:00:00,BNB/USDT,30.3456,30.4,30.1554,30.2321,126697.044,3835404.549,11937
1603126800000,2020-10-19 17:00:00,BNB/USDT,30.2311,30.3,30.1,30.1489,75092.021,2266961.603,7659
1603130400000,2020-10-19 18:00:00,BNB/USDT,30.1475,30.2,30.04,30.053,58490.754,1762174.162,5643
1603134000000,2020-10-19 19:00:00,BNB/USDT,30.053,30.0952,29.971,30.0616,44847.679,1346303.913,4536
1603137600000,2020-10-19 20:00:00,BNB/USDT,30.0659,30.0945,29.9931,29.9965,19614.274,589098.8077,2436
1603141200000,2020-10-19 21:00:00,BNB/USDT,30.0016,30.0949,29.9283,29.9414,21573.841,647614.8884,2862
1603144800000,2020-10-19 22:00:00,BNB/USDT,29.9346,30.001,29.8421,29.9333,36018.215,1077920.263,3667
1603148400000,2020-10-19 23:00:00,BNB/USDT,29.9395,29.9662,29.8344,29.9107,41710.018,1246946.013,2929
1603152000000,2020-10-20 0:00:00,BNB/USDT,29.9043,29.9264,29.8111,29.82,52645.44,1571272.023,3346
1603155600000,2020-10-20 1:00:00,BNB/USDT,29.82,29.9632,29.79,29.8895,63545.064,1899194.17,3275
1603159200000,2020-10-20 2:00:00,BNB/USDT,29.8911,30.0892,29.8342,30.0289,74592.066,2238913.474,5198
1603162800000,2020-10-20 3:00:00,BNB/USDT,30.0289,30.06,29.9408,29.991,67175.591,2015159.048,3856
1603166400000,2020-10-20 4:00:00,BNB/USDT,29.9912,30.0007,29.7915,29.794,107218.415,3207863.674,6406
1603170000000,2020-10-20 5:00:00,BNB/USDT,29.794,29.9578,29.7601,29.9533,128750.971,3847282.537,4612
1603173600000,2020-10-20 6:00:00,BNB/USDT,29.9534,29.978,29.8365,29.9166,114540.078,3425489.417,5701
1603177200000,2020-10-20 7:00:00,BNB/USDT,29.9201,29.9348,29.4,29.6033,180672.476,5353530.229,11968
1603180800000,2020-10-20 8:00:00,BNB/USDT,29.6062,29.6157,29.3634,29.4215,207386.779,6107463.028,13318
1603184400000,2020-10-20 9:00:00,BNB/USDT,29.4273,29.57,29.3639,29.4467,80011.623,2355802.35,8847
1603188000000,2020-10-20 10:00:00,BNB/USDT,29.4463,29.6429,29.2211,29.6213,166452.178,4899995.893,13876
1603191600000,2020-10-20 11:00:00,BNB/USDT,29.6197,29.7691,29.1512,29.2194,172175.927,5075440.195,14926
1603195200000,2020-10-20 12:00:00,BNB/USDT,29.2183,29.3454,29,29.1089,154559.108,4502816.668,11330
1603198800000,2020-10-20 13:00:00,BNB/USDT,29.112,29.1415,28.6425,28.9687,258914.64,7471059.142,15728
1603202400000,2020-10-20 14:00:00,BNB/USDT,28.9687,29.045,28.8152,28.8504,111085.559,3212867.562,9402
1603206000000,2020-10-20 15:00:00,BNB/USDT,28.8504,28.9828,28.7454,28.8554,114119.648,3294512.555,9275
1603209600000,2020-10-20 16:00:00,BNB/USDT,28.8665,28.9225,28.567,28.6797,124290.329,3573766.571,10141
1603213200000,2020-10-20 17:00:00,BNB/USDT,28.6772,28.7507,28.5,28.5174,83039.477,2376043.741,7268
1603216800000,2020-10-20 18:00:00,BNB/USDT,28.5232,28.8249,28.5,28.7868,115901.315,3318160.025,8257
1603220400000,2020-10-20 19:00:00,BNB/USDT,28.7885,28.8069,28.5882,28.648,45800.695,1313117.941,4176
1603224000000,2020-10-20 20:00:00,BNB/USDT,28.6519,28.8434,28.5885,28.8404,49975.533,1435774.663,4273
1603227600000,2020-10-20 21:00:00,BNB/USDT,28.8394,28.8409,28.6908,28.8078,24115.911,693658.349,2983
1603231200000,2020-10-20 22:00:00,BNB/USDT,28.8076,28.9462,28.7647,28.7869,37876.982,1092972.522,4163
1603234800000,2020-10-20 23:00:00,BNB/USDT,28.7871,28.8349,28.62,28.8227,48396.635,1390160.735,3742
1603238400000,2020-10-21 0:00:00,BNB/USDT,28.8131,29.3454,28.6406,29.1582,201576.787,5862775.816,12166
1603242000000,2020-10-21 1:00:00,BNB/USDT,29.172,29.272,28.9684,29.061,108834.888,3164105.211,6897
1603245600000,2020-10-21 2:00:00,BNB/USDT,29.0629,29.2263,28.9807,28.9941,144858.569,4214768.446,7691
1603249200000,2020-10-21 3:00:00,BNB/USDT,29.0075,29.5263,29.0075,29.3974,165850.203,4859553.46,12344
1603252800000,2020-10-21 4:00:00,BNB/USDT,29.3974,29.633,29.3212,29.5981,175848.492,5180607.588,15506
1603256400000,2020-10-21 5:00:00,BNB/USDT,29.597,29.6379,29.3636,29.5718,93287.877,2753050.371,9121
1603260000000,2020-10-21 6:00:00,BNB/USDT,29.5684,29.645,29.5374,29.5648,65352.401,1934070.467,5273
1603263600000,2020-10-21 7:00:00,BNB/USDT,29.5648,29.6449,29.3819,29.4969,59166.168,1743340.595,5957
1603267200000,2020-10-21 8:00:00,BNB/USDT,29.4965,29.5145,29.2695,29.3576,56668.94,1665557.745,5195
1603270800000,2020-10-21 9:00:00,BNB/USDT,29.3564,29.4864,29.3052,29.4707,35051.5,1031628.06,3223
1603274400000,2020-10-21 10:00:00,BNB/USDT,29.4726,29.5859,29.442,29.4623,33098.358,977130.9383,3717
1603278000000,2020-10-21 11:00:00,BNB/USDT,29.4707,29.5366,29.3289,29.3544,67968.075,1999378.817,5422
1603281600000,2020-10-21 12:00:00,BNB/USDT,29.3647,29.3999,29.2024,29.3056,91559.299,2681485.183,8778
1603285200000,2020-10-21 13:00:00,BNB/USDT,29.3134,29.7199,29.2976,29.63,109604.385,3234026.388,9722
1603288800000,2020-10-21 14:00:00,BNB/USDT,29.63,30.05,29.5084,29.9252,243163.656,7254057.04,16735
