unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1598810400000,2020-08-30 18:00:00,ETH/USDT,423.89,426.78,422.64,426.71,32720.70057,13869761.96,15887
1598814000000,2020-08-30 19:00:00,ETH/USDT,426.72,427.9,424.57,425.07,36036.1998,15356173.63,17447
1598817600000,2020-08-30 20:00:00,ETH/USDT,425.06,426.44,420.42,422.96,44649.79247,18871633.35,21603
1598821200000,2020-08-30 21:00:00,ETH/USDT,422.94,424.79,420.38,421.68,22434.62326,9487151.859,12298
1598824800000,2020-08-30 22:00:00,ETH/USDT,421.72,424.21,421.16,423.84,26127.82658,11049480.16,11642
1598828400000,2020-08-30 23:00:00,ETH/USDT,423.83,429.89,423.66,428.94,52045.37053,22259877.93,24264
1598832000000,2020-08-31 0:00:00,ETH/USDT,428.94,430.55,425.45,426.07,45251.23259,19381440.37,19838
1598835600000,2020-08-31 1:00:00,ETH/USDT,426.06,427.5,423.83,426.75,33566.37808,14299718.03,14636
1598839200000,2020-08-31 2:00:00,ETH/USDT,426.72,427.71,425.29,425.39,23634.07318,10079208.53,10578
1598842800000,2020-08-31 3:00:00,ETH/USDT,425.39,426.6,424.05,425.05,27480.49976,11686942.43,11391
1598846400000,2020-08-31 4:00:00,ETH/USDT,425.05,427.99,424.3,424.71,34412.986,14666667.18,13410
1598850000000,2020-08-31 5:00:00,ETH/USDT,424.71,425.84,422.45,422.98,28944.41641,12277650.95,12128
1598853600000,2020-08-31 6:00:00,ETH/USDT,422.95,424.11,419.48,424.01,42013.56307,17724899.59,16738
1598857200000,2020-08-31 7:00:00,ETH/USDT,424.01,424.02,418.04,420.92,40620.22089,17099859.21,17145
1598860800000,2020-08-31 8:00:00,ETH/USDT,420.92,421.51,418.56,420.3,38553.60658,16190913.1,16454
1598864400000,2020-08-31 9:00:00,ETH/USDT,420.29,423.59,418.99,421.64,36512.35712,15414579.91,14980
1598868000000,2020-08-31 10:00:00,ETH/USDT,421.62,427.68,421,426.65,43783.17309,18625578.94,20583
1598871600000,2020-08-31 11:00:00,ETH/USDT,426.64,434.78,426.01,432.37,80245.68512,34605045.23,35113
1598875200000,2020-08-31 12:00:00,ETH/USDT,432.36,438.17,430.75,436.39,78156.1155,33953856.64,34133
1598878800000,2020-08-31 13:00:00,ETH/USDT,436.38,439,432.66,434.05,80795.87573,35253627.37,32005
1598882400000,2020-08-31 14:00:00,ETH/USDT,434.05,435.55,430.7,434.95,46878.08769,20303061.96,21820
1598886000000,2020-08-31 15:00:00,ETH/USDT,434.96,435.5,431.77,434.14,43110.71753,18693267.18,17825
1598889600000,2020-08-31 16:00:00,ETH/USDT,434.15,435.53,432.45,432.66,41454.70881,17990676.75,17864
1598893200000,2020-08-31 17:00:00,ETH/USDT,432.7,434.5,431.3,434.05,31284.81724,13548385.89,14419
1598896800000,2020-08-31 18:00:00,ETH/USDT,434.06,438.7,433.85,436.67,45119.93532,19685319.49,20218
1598900400000,2020-08-31 19:00:00,ETH/USDT,436.67,438.45,435.28,436.75,32218.80504,14075521.18,15359
1598904000000,2020-08-31 20:00:00,ETH/USDT,436.73,438.35,428.9,432.11,69828.4344,30213678.34,30633
1598907600000,2020-08-31 21:00:00,ETH/USDT,432.11,434.6,430.46,430.89,27432.92818,11862983.33,15061
1598911200000,2020-08-31 22:00:00,ETH/USDT,430.89,437.47,429.94,435.12,29532.35418,12828878.96,16245
1598914800000,2020-08-31 23:00:00,ETH/USDT,435.12,437.8,433.7,433.79,39917.7173,17405235.63,17625
1598918400000,2020-09-01 0:00:00,ETH/USDT,433.8,435.25,429.03,433.34,61528.17566,26584596.42,26239
1598922000000,2020-09-01 1:00:00,ETH/USDT,433.3,436.77,432.65,436.37,36229.21572,15756812.54,16612
1598925600000,2020-09-01 2:00:00,ETH/USDT,436.38,437.4,434.7,436.85,36761.28974,16028932.59,15293
1598929200000,2020-09-01 3:00:00,ETH/USDT,436.86,444.4,436.1,443.64,90098.60112,39728294.23,37448
1598932800000,2020-09-01 4:00:00,ETH/USDT,443.63,447.36,442.1,445.35,74617.85061,33195405.47,32067
1598936400000,2020-09-01 5:00:00,ETH/USDT,445.35,455.56,443,455.55,105845.3252,47421781.04,40456
1598940000000,2020-09-01 6:00:00,ETH/USDT,455.56,466.68,454.8,463.52,151120.8657,69605549.9,61348
1598943600000,2020-09-01 7:00:00,ETH/USDT,463.53,465.71,458.29,463.4,84934.48671,39174594.11,35406
1598947200000,2020-09-01 8:00:00,ETH/USDT,463.4,463.9,456.77,461.01,61586.48664,28371750.71,26250
1598950800000,2020-09-01 9:00:00,ETH/USDT,461.01,472.5,459.12,470.33,89147.63965,41546811.28,39144
1598954400000,2020-09-01 10:00:00,ETH/USDT,470.33,473.46,467.32,471.12,81487.48202,38292785.73,36459
1598958000000,2020-09-01 11:00:00,ETH/USDT,471.13,471.55,464.15,468.5,72733.57524,34079984.83,33006
1598961600000,2020-09-01 12:00:00,ETH/USDT,468.54,471.89,466.05,469.79,55703.62408,26122043.47,25400
1598965200000,2020-09-01 13:00:00,ETH/USDT,469.8,471,467.46,468.55,47246.13321,22165638.07,21267
1598968800000,2020-09-01 14:00:00,ETH/USDT,468.55,472.59,460.55,472.32,90948.279,42410704.63,38388
1598972400000,2020-09-01 15:00:00,ETH/USDT,472.34,486.05,471.93,481.96,154113.6101,74028029.18,66169
1598976000000,2020-09-01 16:00:00,ETH/USDT,481.92,483.16,474.56,478.15,112692.6056,53942288.21,44725
1598979600000,2020-09-01 17:00:00,ETH/USDT,478.16,479.7,473.63,474.92,53592.90907,25514162.71,23419
1598983200000,2020-09-01 18:00:00,ETH/USDT,474.91,478.97,474.55,477.58,37724.75871,18003499.09,18122
1598986800000,2020-09-01 19:00:00,ETH/USDT,477.58,479.32,474.69,475.71,41998.343,20032332.83,18981
1598990400000,2020-09-01 20:00:00,ETH/USDT,475.7,482.32,475.65,481.65,34644.35639,16578357.33,17678
1598994000000,2020-09-01 21:00:00,ETH/USDT,481.65,485,479.95,482.75,33585.32082,16202378.65,21344
1598997600000,2020-09-01 22:00:00,ETH/USDT,482.75,488.84,479.36,481.45,83387.28564,40299757.95,39862
1599001200000,2020-09-01 23:00:00,ETH/USDT,481.45,485.01,471.18,475.4,59626.35749,28575638.69,28425
1599004800000,2020-09-02 0:00:00,ETH/USDT,475.4,478.9,466.34,469.07,83302.64325,39367564.01,40720
1599008400000,2020-09-02 1:00:00,ETH/USDT,469.07,474.4,464.85,471.22,64232.58047,30218595.23,29757
1599012000000,2020-09-02 2:00:00,ETH/USDT,471.23,473.91,468,469.97,47131.08543,22205255.5,21792
1599015600000,2020-09-02 3:00:00,ETH/USDT,469.99,472.5,468.8,470.01,38374.64559,18063893.51,18280
1599019200000,2020-09-02 4:00:00,ETH/USDT,470.01,478.7,469.65,476.29,52326.22012,24835511.78,23250
1599022800000,2020-09-02 5:00:00,ETH/USDT,476.29,481.39,475.54,476.68,48273.7747,23089571.48,22931
1599026400000,2020-09-02 6:00:00,ETH/USDT,476.61,476.7,471,473.61,55744.70454,26380763.78,25392
1599030000000,2020-09-02 7:00:00,ETH/USDT,473.61,473.99,465.98,466.97,58087.10402,27318055.23,24820
1599033600000,2020-09-02 8:00:00,ETH/USDT,466.98,470.67,462.68,468.84,70285.46221,32811115.17,30504
1599037200000,2020-09-02 9:00:00,ETH/USDT,468.84,472,467.86,470.96,37574.13695,17676114.01,18357
1599040800000,2020-09-02 10:00:00,ETH/USDT,470.96,471.39,457,459.55,117564.8986,54473240.64,48589
1599044400000,2020-09-02 11:00:00,ETH/USDT,459.55,459.55,420,441.88,305683.3526,134766140.5,118622
1599048000000,2020-09-02 12:00:00,ETH/USDT,441.85,448.25,438.05,443.87,114939.9947,51018290.16,52594
1599051600000,2020-09-02 13:00:00,ETH/USDT,443.86,448.29,439.85,441.61,88789.30392,39386937.94,41331
1599055200000,2020-09-02 14:00:00,ETH/USDT,441.5,442.59,426,430.86,144046.845,62684753.39,56569
1599058800000,2020-09-02 15:00:00,ETH/USDT,430.93,437.85,429.12,432.49,111115.2133,48216100.65,45256
1599062400000,2020-09-02 16:00:00,ETH/USDT,432.5,436.4,421,427.35,147004.4418,62920621.27,60362
1599066000000,2020-09-02 17:00:00,ETH/USDT,427.48,434,425.8,431.7,60975.05205,26274361.92,29929
1599069600000,2020-09-02 18:00:00,ETH/USDT,431.68,436.31,428.4,436.24,46036.58346,19927956.11,23805
1599073200000,2020-09-02 19:00:00,ETH/USDT,436.2,437.55,432.33,435.71,46246.43044,20137845.25,25039
1599076800000,2020-09-02 20:00:00,ETH/USDT,435.71,437,430.96,435.74,33502.97058,14531378.6,18412
1599080400000,2020-09-02 21:00:00,ETH/USDT,435.74,438.15,434.62,438.09,17854.61267,7790942.322,11048
1599084000000,2020-09-02 22:00:00,ETH/USDT,438.05,444.99,435.78,442.57,53134.76744,23442829.29,21902
1599087600000,2020-09-02 23:00:00,ETH/USDT,442.58,443.13,438.55,439.5,38415.64469,16937317.05,15872
1599091200000,2020-09-03 0:00:00,ETH/USDT,439.5,446.05,437.55,444.27,50856.79246,22522296.56,22997
1599094800000,2020-09-03 1:00:00,ETH/USDT,444.28,448.71,441.65,448.38,54049.68196,24075534.56,21642
1599098400000,2020-09-03 2:00:00,ETH/USDT,448.39,450.7,445.75,447.72,49265.51974,22080244.38,21801
1599102000000,2020-09-03 3:00:00,ETH/USDT,447.72,448.96,440.29,442.71,60206.43021,26708428.6,24989
1599105600000,2020-09-03 4:00:00,ETH/USDT,442.71,445.59,433.1,434.97,73411.90051,32260214.88,30295
1599109200000,2020-09-03 5:00:00,ETH/USDT,434.98,437.12,430,432,87862.79172,38107433.17,34695
1599112800000,2020-09-03 6:00:00,ETH/USDT,431.98,434.7,426,427.63,87934.08842,37843054.17,36618
1599116400000,2020-09-03 7:00:00,ETH/USDT,427.68,437.84,423.7,436.89,87580.39391,37746356.91,34933
1599120000000,2020-09-03 8:00:00,ETH/USDT,436.9,438.76,433.39,437.04,60718.02129,26462493.13,25168
1599123600000,2020-09-03 9:00:00,ETH/USDT,437.04,437.68,430.6,430.81,42307.6847,18418426.53,19254
1599127200000,2020-09-03 10:00:00,ETH/USDT,430.81,432.55,422,424.68,80231.21752,34298541.68,32280
1599130800000,2020-09-03 11:00:00,ETH/USDT,424.76,429.33,421,422.65,100926.4882,42849567.49,34950
1599134400000,2020-09-03 12:00:00,ETH/USDT,422.68,425.65,400,412.41,287079.7713,117864391.8,91889
1599138000000,2020-09-03 13:00:00,ETH/USDT,412.41,418.89,402.5,418.56,107132.8925,44169412.77,39056
1599141600000,2020-09-03 14:00:00,ETH/USDT,418.56,418.77,409.05,412.46,104567.2641,43126126.59,33293
1599145200000,2020-09-03 15:00:00,ETH/USDT,412.4,412.4,391.01,403.64,218267.0374,87955376.02,69761
1599148800000,2020-09-03 16:00:00,ETH/USDT,403.56,407.72,391.42,391.88,157837.296,63258331.32,59458
1599152400000,2020-09-03 17:00:00,ETH/USDT,391.95,406.08,391.82,400.27,132813.2757,53169778.95,49227
1599156000000,2020-09-03 18:00:00,ETH/USDT,400.26,403.37,394,398.26,101726.2325,40618049.14,37728
1599159600000,2020-09-03 19:00:00,ETH/USDT,398.27,404.7,395.64,401.47,74087.61584,29707266.11,29265
1599163200000,2020-09-03 20:00:00,ETH/USDT,401.43,407.53,400.9,405.89,66677.06687,27011148.81,26856
1599166800000,2020-09-03 21:00:00,ETH/USDT,405.9,407,398.35,402.36,36232.53019,14569756.41,20659
1599170400000,2020-09-03 22:00:00,ETH/USDT,402.4,403.65,394.52,396,53466.46709,21275474.19,23569
1599174000000,2020-09-03 23:00:00,ETH/USDT,396,396.1,372,381.4,233330.8815,89469534.86,82683
1599177600000,2020-09-04 0:00:00,ETH/USDT,381.35,391.48,373.71,388.67,157838.7262,60709417.01,63565
1599181200000,2020-09-04 1:00:00,ETH/USDT,388.67,390.5,384.85,387.4,68834.38945,26720649.13,30977
1599184800000,2020-09-04 2:00:00,ETH/USDT,387.4,388.15,380.14,386.7,77206.42565,29667072.43,36630
1599188400000,2020-09-04 3:00:00,ETH/USDT,386.69,388.55,382.4,383.25,53385.08385,20610601.31,23046
1599192000000,2020-09-04 4:00:00,ETH/USDT,383.25,388.87,382.75,387.21,46491.84825,17956091.72,21751
1599195600000,2020-09-04 5:00:00,ETH/USDT,387.2,388.82,384.2,388.11,34918.82511,13505067.57,16836
1599199200000,2020-09-04 6:00:00,ETH/USDT,388.1,388.6,382.47,382.7,39673.33397,15296049.71,18256
1599202800000,2020-09-04 7:00:00,ETH/USDT,382.65,386.78,375,386.01,85604.30901,32692334.53,31758
1599206400000,2020-09-04 8:00:00,ETH/USDT,386,398,385.85,395.65,96824.51233,38088615.88,38269
1599210000000,2020-09-04 9:00:00,ETH/USDT,395.66,400.21,392.5,399.86,61579.81764,24435093.19,27528
1599213600000,2020-09-04 10:00:00,ETH/USDT,399.85,400,394.54,395,61156.81529,24316551.15,26685
1599217200000,2020-09-04 11:00:00,ETH/USDT,394.99,395.88,390.17,394.63,65776.71737,25857974.81,28045
1599220800000,2020-09-04 12:00:00,ETH/USDT,394.63,397.37,390.85,394.57,55678.61624,21942265.37,24265
1599224400000,2020-09-04 13:00:00,ETH/USDT,394.59,398.7,391.24,391.25,60047.26444,23718275.89,26478
1599228000000,2020-09-04 14:00:00,ETH/USDT,391.25,392.97,357,383.05,245561.8181,92755593.57,80478
1599231600000,2020-09-04 15:00:00,ETH/USDT,383.05,385.44,371.5,384.34,154095.3505,58066302.41,50939
1599235200000,2020-09-04 16:00:00,ETH/USDT,384.34,387.93,376.27,385.06,96574.82134,36891599.04,39230
1599238800000,2020-09-04 17:00:00,ETH/USDT,385.06,385.71,379.36,383.61,64628.84065,24715430.3,28328
1599242400000,2020-09-04 18:00:00,ETH/USDT,383.55,387.38,378.09,387.24,64156.09683,24543543.91,27262
1599246000000,2020-09-04 19:00:00,ETH/USDT,387.25,392.59,384.76,391.24,70490.87775,27403420.79,29454
1599249600000,2020-09-04 20:00:00,ETH/USDT,391.27,392.53,387.13,391.12,44276.44706,17273871.88,19946
1599253200000,2020-09-04 21:00:00,ETH/USDT,391.17,392.71,387.45,388.25,22219.12075,8668612.003,13489
1599256800000,2020-09-04 22:00:00,ETH/USDT,388.25,393.1,385.78,387.4,42539.25969,16564556.33,21397
1599260400000,2020-09-04 23:00:00,ETH/USDT,387.4,388.36,384.19,385.26,36928.90736,14259942.18,19998
1599264000000,2020-09-05 0:00:00,ETH/USDT,385.3,395,384.18,389.38,58994.31848,23013296.56,28755
1599267600000,2020-09-05 1:00:00,ETH/USDT,389.37,392.8,385.47,390.9,42269.8198,16421244.39,21027
1599271200000,2020-09-05 2:00:00,ETH/USDT,390.83,392.3,387.09,387.95,39063.82397,15207430.7,18489
1599274800000,2020-09-05 3:00:00,ETH/USDT,388.05,390.94,386.12,387.19,39417.13236,15296680.97,19248
1599278400000,2020-09-05 4:00:00,ETH/USDT,387.19,389.38,384.73,384.85,38152.44442,14764463.97,18730
1599282000000,2020-09-05 5:00:00,ETH/USDT,384.85,385.8,380.74,381.84,46176.29563,17698019.13,20814
1599285600000,2020-09-05 6:00:00,ETH/USDT,381.79,388.21,380.87,385.95,38273.94286,14724218.02,19179
1599289200000,2020-09-05 7:00:00,ETH/USDT,385.95,385.96,378.31,380.61,50376.72452,19226627.49,23638
1599292800000,2020-09-05 8:00:00,ETH/USDT,380.6,380.6,372.6,372.72,78762.62392,29646252.82,30276
1599296400000,2020-09-05 9:00:00,ETH/USDT,372.78,375.75,365.8,366.53,106861.0208,39702899.22,43646
1599300000000,2020-09-05 10:00:00,ETH/USDT,366.52,370.95,362.25,362.88,110920.8041,40677408.94,46384
1599303600000,2020-09-05 11:00:00,ETH/USDT,362.89,365.6,347.42,356.01,207418.8297,73857654.62,73603
1599307200000,2020-09-05 12:00:00,ETH/USDT,356.05,360.65,335.01,336.43,229302.5751,79408175.21,75563
1599310800000,2020-09-05 13:00:00,ETH/USDT,336.42,356.83,336,356.76,170916.13,59735846.77,59956
1599314400000,2020-09-05 14:00:00,ETH/USDT,356.76,358.77,351.58,357.34,100687.1844,35741453.43,39616
1599318000000,2020-09-05 15:00:00,ETH/USDT,357.35,360,353.72,357.31,79607.26388,28419360.03,33069
1599321600000,2020-09-05 16:00:00,ETH/USDT,357.31,359.58,338.62,352.27,134527.4426,47105000.03,55265
1599325200000,2020-09-05 17:00:00,ETH/USDT,352.18,354.19,335.13,340.34,180428.6492,62081736.9,69854
1599328800000,2020-09-05 18:00:00,ETH/USDT,340.34,344.91,308.42,325.58,291031.4301,95984061.48,100688
1599332400000,2020-09-05 19:00:00,ETH/USDT,325.59,334.74,311.12,323.31,289161.7161,92878191.88,89392
1599336000000,2020-09-05 20:00:00,ETH/USDT,323.31,335.3,316.24,332.29,144431.3361,47215298.54,56666
1599339600000,2020-09-05 21:00:00,ETH/USDT,332.29,334.24,326.06,330.82,60949.95127,20106650.24,33289
1599343200000,2020-09-05 22:00:00,ETH/USDT,330.86,336.49,320.03,320.23,124246.7686,40948547.49,50698
1599346800000,2020-09-05 23:00:00,ETH/USDT,320.29,337.9,316.6,335.01,115188.2861,37869946.08,47141
1599350400000,2020-09-06 0:00:00,ETH/USDT,335.04,343.08,330.28,339.32,110449.7703,37319588.34,47916
1599354000000,2020-09-06 1:00:00,ETH/USDT,339.29,340.5,328.91,330.13,84675.79685,28326566.17,36557
1599357600000,2020-09-06 2:00:00,ETH/USDT,330.14,333.51,322.35,331.2,88277.31827,29005445.6,40763
1599361200000,2020-09-06 3:00:00,ETH/USDT,331.2,333.33,325.99,327.85,56605.81005,18634120.88,29805
1599364800000,2020-09-06 4:00:00,ETH/USDT,327.88,332,320.1,321.21,71754.983,23373344.88,33453
1599368400000,2020-09-06 5:00:00,ETH/USDT,321.18,326.61,316.1,325,87395.59375,28168624.47,35846
1599372000000,2020-09-06 6:00:00,ETH/USDT,325,332.75,319.57,331.07,74753.50915,24288237.19,31486
1599375600000,2020-09-06 7:00:00,ETH/USDT,330.99,342.39,327.27,340.03,111010.7497,37218599.32,39868
1599379200000,2020-09-06 8:00:00,ETH/USDT,340,352.35,336.38,349.27,142702.4065,49215431.47,52649
1599382800000,2020-09-06 9:00:00,ETH/USDT,349.27,354.47,342.22,346.1,121928.9137,42397716.73,46014
1599386400000,2020-09-06 10:00:00,ETH/USDT,346.09,351.1,341.39,349.75,91113.61712,31529889.86,36359
1599390000000,2020-09-06 11:00:00,ETH/USDT,349.76,356,346.19,354.6,103203.7998,36266439.03,40707
1599393600000,2020-09-06 12:00:00,ETH/USDT,354.58,358.5,351.25,353.02,105588.6036,37481078.17,43082
1599397200000,2020-09-06 13:00:00,ETH/USDT,353.01,353.08,346.15,348.95,74838.17826,26107025.94,32920
1599400800000,2020-09-06 14:00:00,ETH/USDT,348.96,353.24,343,347.01,80394.61233,27915153.13,36597
1599404400000,2020-09-06 15:00:00,ETH/USDT,347.05,347.98,337,344.49,97024.43013,33171875.04,39940
1599408000000,2020-09-06 16:00:00,ETH/USDT,344.49,355.55,340.68,354.12,110000.4222,38388144.56,46480
1599411600000,2020-09-06 17:00:00,ETH/USDT,354.11,354.37,348,349.1,64290.735,22544080.71,27630
1599415200000,2020-09-06 18:00:00,ETH/USDT,349.1,353.51,345.36,350.66,54039.48868,18920754.32,23909
1599418800000,2020-09-06 19:00:00,ETH/USDT,350.65,355.18,349.25,353.45,54786.19408,19311636.15,25019
1599422400000,2020-09-06 20:00:00,ETH/USDT,353.44,355.81,350.55,351.53,37383.94384,13193505.06,18200
1599426000000,2020-09-06 21:00:00,ETH/USDT,351.5,360,351.45,357.31,43077.47044,15383041.36,21795
1599429600000,2020-09-06 22:00:00,ETH/USDT,357.31,358.37,348.2,351.56,104639.7978,36864877.52,44054
1599433200000,2020-09-06 23:00:00,ETH/USDT,351.56,356.21,350.21,352.8,47875.00281,16899911.48,21548
1599436800000,2020-09-07 0:00:00,ETH/USDT,352.85,358.51,351.93,356.49,51298.23224,18242075.39,22059
1599440400000,2020-09-07 1:00:00,ETH/USDT,356.49,357.1,353.13,357.09,33376.50437,11845105.47,15066
1599444000000,2020-09-07 2:00:00,ETH/USDT,357.09,357.09,348.39,349.54,54931.35642,19329603.13,21528
1599447600000,2020-09-07 3:00:00,ETH/USDT,349.54,350.7,344.27,348.25,58796.66465,20444724.07,23070
1599451200000,2020-09-07 4:00:00,ETH/USDT,348.22,351.39,345.52,346.33,45567.25139,15868367.2,20052
1599454800000,2020-09-07 5:00:00,ETH/USDT,346.33,347.32,340.15,342.03,73213.97275,25179785.08,29042
1599458400000,2020-09-07 6:00:00,ETH/USDT,342.02,344.21,338.85,340.44,77633.20556,26525519.51,30638
1599462000000,2020-09-07 7:00:00,ETH/USDT,340.41,347.45,338.15,343.5,61112.41814,21036311.54,28605
1599465600000,2020-09-07 8:00:00,ETH/USDT,343.51,349.54,342.55,345.48,52088.85844,18049975.83,22021
1599469200000,2020-09-07 9:00:00,ETH/USDT,345.48,348.5,342.7,343.73,46489.41582,16058669.17,21670
1599472800000,2020-09-07 10:00:00,ETH/USDT,343.73,345.68,338.02,339.22,75520.58203,25816223.67,31067
1599476400000,2020-09-07 11:00:00,ETH/USDT,339.21,344.14,332.55,335.72,149674.835,50554480.02,59980
1599480000000,2020-09-07 12:00:00,ETH/USDT,335.77,338.19,323,328.09,181317.2891,59840498.67,66397
1599483600000,2020-09-07 13:00:00,ETH/USDT,328.11,341.35,324.7,337.63,148453.7437,49543045.84,56759
1599487200000,2020-09-07 14:00:00,ETH/USDT,337.63,339.6,332.37,334.53,85116.79813,28629176.78,33793
1599490800000,2020-09-07 15:00:00,ETH/USDT,334.5,347.39,332.2,346.19,117756.4927,40369015,45554
1599494400000,2020-09-07 16:00:00,ETH/USDT,346.14,353.15,344.36,348.53,115021.8429,40156802.52,44443
1599498000000,2020-09-07 17:00:00,ETH/USDT,348.54,349.23,345.6,346.5,51315.51381,17815460.65,21614
1599501600000,2020-09-07 18:00:00,ETH/USDT,346.5,348.73,344.5,346.82,41719.00407,14468116.47,17718
1599505200000,2020-09-07 19:00:00,ETH/USDT,346.84,350.5,344.7,345.94,48558.41958,16884588.36,20491
1599508800000,2020-09-07 20:00:00,ETH/USDT,345.94,346.39,342.2,345.23,34707.7553,11956222.49,16170
1599512400000,2020-09-07 21:00:00,ETH/USDT,345.25,348.6,343.75,344.85,17129.42554,5937833.134,10248
1599516000000,2020-09-07 22:00:00,ETH/USDT,344.84,355.42,344.84,352.63,76100.22363,26780436.51,30738
1599519600000,2020-09-07 23:00:00,ETH/USDT,352.63,354.92,351.15,353.59,43718.61939,15422136.21,19343
1599523200000,2020-09-08 0:00:00,ETH/USDT,353.59,356.58,348.15,348.17,63643.00969,22421551.49,27507
1599526800000,2020-09-08 1:00:00,ETH/USDT,348.16,352.2,347.05,347.47,36985.65194,12928673.54,16922
1599530400000,2020-09-08 2:00:00,ETH/USDT,347.49,351.85,347.3,351.11,24991.57662,8738457.594,12098
1599534000000,2020-09-08 3:00:00,ETH/USDT,351.11,353.75,348.39,348.8,34326.25337,12037993.55,16393
1599537600000,2020-09-08 4:00:00,ETH/USDT,348.79,350.45,344.15,346,40357.06535,14006583.34,17305
1599541200000,2020-09-08 5:00:00,ETH/USDT,346.18,346.78,343.86,344.64,42774.23963,14770003.99,17730
1599544800000,2020-09-08 6:00:00,ETH/USDT,344.63,350.5,344.42,349.55,44898.27273,15576497.38,18935
1599548400000,2020-09-08 7:00:00,ETH/USDT,349.56,350.25,345.52,346.74,36544.60164,12705851.23,17071
1599552000000,2020-09-08 8:00:00,ETH/USDT,346.74,350.96,342.05,343.9,65803.47162,22748531.51,24783
1599555600000,2020-09-08 9:00:00,ETH/USDT,343.91,345.44,336.41,336.59,68384.012,23330134.83,24927
1599559200000,2020-09-08 10:00:00,ETH/USDT,336.52,339.5,333.46,338.34,88253.98855,29741711.5,32930
1599562800000,2020-09-08 11:00:00,ETH/USDT,338.33,340.36,330.2,333.77,82664.51143,27687984.17,31946
1599566400000,2020-09-08 12:00:00,ETH/USDT,333.75,339.02,331.83,337.16,86529.91652,29048122.59,31162
1599570000000,2020-09-08 13:00:00,ETH/USDT,337.1,338.75,331.85,335.15,98410.9254,32927741.11,35462
1599573600000,2020-09-08 14:00:00,ETH/USDT,335.17,345,334.41,341.77,104161.4855,35504858.3,35868
1599577200000,2020-09-08 15:00:00,ETH/USDT,341.8,344.29,339.18,341.27,42691.72485,14597890.97,17762
1599580800000,2020-09-08 16:00:00,ETH/USDT,341.34,344.36,340.92,343.99,34991.26653,12007203.39,13189
1599584400000,2020-09-08 17:00:00,ETH/USDT,344,346.38,341.16,344.95,35892.07773,12329851.65,14038
1599588000000,2020-09-08 18:00:00,ETH/USDT,344.93,345.4,332.5,334.66,74667.28038,25185178.27,26957
1599591600000,2020-09-08 19:00:00,ETH/USDT,334.68,338.2,332.5,334.42,58506.68029,19611368.43,20996
1599595200000,2020-09-08 20:00:00,ETH/USDT,334.52,339.39,334.47,335.86,39389.46231,13251784.29,13818
1599598800000,2020-09-08 21:00:00,ETH/USDT,335.86,339.8,333.85,338.46,20521.10193,6899447.862,12207
1599602400000,2020-09-08 22:00:00,ETH/USDT,338.48,341.38,325.38,336.23,140956.3202,46963077.18,56673
1599606000000,2020-09-08 23:00:00,ETH/USDT,336.23,339,335.04,337.39,33901.93344,11424414.4,18167
1599609600000,2020-09-09 0:00:00,ETH/USDT,337.41,341.76,335.44,338.62,35417.03491,12004152.57,17226
1599613200000,2020-09-09 1:00:00,ETH/USDT,338.67,339.86,336.55,339.63,20981.70811,7095497.807,11818
1599616800000,2020-09-09 2:00:00,ETH/USDT,339.69,340.52,332.38,333,39001.84927,13076094.57,17812
1599620400000,2020-09-09 3:00:00,ETH/USDT,333,334.67,330.51,333.95,30584.94733,10180911.29,14510
1599624000000,2020-09-09 4:00:00,ETH/USDT,333.97,337.59,332.28,335.2,23025.33943,7711166.384,11423
1599627600000,2020-09-09 5:00:00,ETH/USDT,335.21,338.69,335,336.77,28430.63465,9584569.326,12933
1599631200000,2020-09-09 6:00:00,ETH/USDT,336.75,338.24,334.51,337.24,26138.52913,8785299.143,12552
1599634800000,2020-09-09 7:00:00,ETH/USDT,337.29,342.84,337.03,342.4,36676.19505,12452185.12,16418
1599638400000,2020-09-09 8:00:00,ETH/USDT,342.35,343.68,339.67,340.78,35091.35627,11979106.64,15564
1599642000000,2020-09-09 9:00:00,ETH/USDT,340.78,347.35,340.2,346.47,49921.91408,17198162.62,19611
1599645600000,2020-09-09 10:00:00,ETH/USDT,346.51,347.62,343.66,345.41,30211.49889,10426134.42,13686
1599649200000,2020-09-09 11:00:00,ETH/USDT,345.47,350,345.47,347.56,49770.37864,17330159.82,19881
1599652800000,2020-09-09 12:00:00,ETH/USDT,347.59,349.58,344.86,346.71,40858.25487,14172784.57,14549
1599656400000,2020-09-09 13:00:00,ETH/USDT,346.71,351.9,346.52,347.18,53899.48316,18828836.62,20076
1599660000000,2020-09-09 14:00:00,ETH/USDT,347.13,351.5,345.5,350.91,45354.86216,15824289.87,17022
1599663600000,2020-09-09 15:00:00,ETH/USDT,350.95,354.85,350.95,352.46,62145.84933,21949881.12,22935
1599667200000,2020-09-09 16:00:00,ETH/USDT,352.48,354.38,348.55,351.64,51894.73557,18212050.6,20060
1599670800000,2020-09-09 17:00:00,ETH/USDT,351.63,352.23,349.26,351.63,30754.81082,10796621.32,13693
1599674400000,2020-09-09 18:00:00,ETH/USDT,351.75,358.5,350.84,358.09,50231.44473,17855258.13,20691
1599678000000,2020-09-09 19:00:00,ETH/USDT,358.09,359,355.34,355.97,35828.02746,12794193.84,16201
