unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1545004800000,2018-12-17 0:00:00,XRP/USDT,0.28669,0.337,0.285,0.32721,129250477.5,40390343.94,90715
1545091200000,2018-12-18 0:00:00,XRP/USDT,0.32721,0.3498,0.32149,0.34979,166459905.1,55469101.63,127305
1545177600000,2018-12-19 0:00:00,XRP/USDT,0.34979,0.39265,0.34165,0.34468,238920130.5,87014869.31,176074
1545264000000,2018-12-20 0:00:00,XRP/USDT,0.34468,0.38368,0.339,0.37228,190801771.6,69774455.42,150844
1545350400000,2018-12-21 0:00:00,XRP/USDT,0.37228,0.383,0.34584,0.35428,141255512.3,51393412.29,114072
1545436800000,2018-12-22 0:00:00,XRP/USDT,0.35405,0.36,0.34383,0.35644,68501560.8,24066090.38,63823
1545523200000,2018-12-23 0:00:00,XRP/USDT,0.35645,0.37784,0.35407,0.3669,83342114.3,30424677.07,76601
1545609600000,2018-12-24 0:00:00,XRP/USDT,0.36691,0.45,0.36665,0.40092,308763465.2,127757383,232374
1545696000000,2018-12-25 0:00:00,XRP/USDT,0.40075,0.40399,0.36,0.37598,190479475.6,71154490.39,159217
1545782400000,2018-12-26 0:00:00,XRP/USDT,0.37599,0.38942,0.35327,0.37253,115977475.4,43003343.75,108072
1545868800000,2018-12-27 0:00:00,XRP/USDT,0.37298,0.375,0.325,0.33368,113118482.1,39617938.89,95303
1545955200000,2018-12-28 0:00:00,XRP/USDT,0.3337,0.37559,0.32823,0.36997,133220344.3,47303924,112497
1546041600000,2018-12-29 0:00:00,XRP/USDT,0.37017,0.37913,0.35103,0.35593,105406488.5,38674353.1,100154
1546128000000,2018-12-30 0:00:00,XRP/USDT,0.35622,0.36578,0.3508,0.36489,66395531.2,23862549.57,73672
1546214400000,2018-12-31 0:00:00,XRP/USDT,0.36488,0.36932,0.3435,0.34849,70308054.1,24879457.07,68146
1546300800000,2019-01-01 0:00:00,XRP/USDT,0.34864,0.36111,0.34533,0.3608,41061397.6,14481148.63,44289
1546387200000,2019-01-02 0:00:00,XRP/USDT,0.36057,0.3745,0.3535,0.36882,74162520.5,27033811.67,73217
1546473600000,2019-01-03 0:00:00,XRP/USDT,0.3686,0.3691,0.34778,0.3524,61459149.9,21962305.24,64440
1546560000000,2019-01-04 0:00:00,XRP/USDT,0.35255,0.358,0.34385,0.35308,51976479.9,18261381.09,58174
1546646400000,2019-01-05 0:00:00,XRP/USDT,0.35303,0.35981,0.345,0.34851,53463920.9,18885957.01,60623
1546732800000,2019-01-06 0:00:00,XRP/USDT,0.34851,0.36446,0.34542,0.36042,63015691.4,22444101.91,66421
1546819200000,2019-01-07 0:00:00,XRP/USDT,0.36042,0.37218,0.35701,0.36022,70715569,25665344.46,73648
1546905600000,2019-01-08 0:00:00,XRP/USDT,0.36015,0.36796,0.3545,0.36073,67790037.4,24413973.84,69400
1546992000000,2019-01-09 0:00:00,XRP/USDT,0.36073,0.36919,0.35775,0.3648,67288168.8,24400079.84,71907
1547078400000,2019-01-10 0:00:00,XRP/USDT,0.36479,0.37963,0.315,0.32464,182432057.4,63015215.64,152574
1547164800000,2019-01-11 0:00:00,XRP/USDT,0.32464,0.33418,0.31559,0.3258,74955650.2,24412830.45,94037
1547251200000,2019-01-12 0:00:00,XRP/USDT,0.3258,0.32977,0.32071,0.32557,38674176.1,12579459.69,54644
1547337600000,2019-01-13 0:00:00,XRP/USDT,0.32554,0.32953,0.30796,0.31132,56198037.6,17845500.58,59856
1547424000000,2019-01-14 0:00:00,XRP/USDT,0.31139,0.33593,0.31115,0.32871,65175057.4,21107405.23,71026
1547510400000,2019-01-15 0:00:00,XRP/USDT,0.3286,0.33176,0.31606,0.3215,54164499.2,17587679.76,64871
1547596800000,2019-01-16 0:00:00,XRP/USDT,0.32154,0.33196,0.3201,0.3257,48151576.2,15670242.95,59556
1547683200000,2019-01-17 0:00:00,XRP/USDT,0.3258,0.3284,0.31926,0.32489,46482575.6,15050768.29,58968
1547769600000,2019-01-18 0:00:00,XRP/USDT,0.32468,0.32548,0.3161,0.32036,31990322.9,10280587.42,44455
1547856000000,2019-01-19 0:00:00,XRP/USDT,0.32042,0.3325,0.31927,0.3267,43414969.4,14172186.91,50888
1547942400000,2019-01-20 0:00:00,XRP/USDT,0.32672,0.32861,0.31089,0.3168,40593702.6,12957741.17,48146
1548028800000,2019-01-21 0:00:00,XRP/USDT,0.31697,0.32163,0.3127,0.31767,29721620.1,9416171.524,43779
1548115200000,2019-01-22 0:00:00,XRP/USDT,0.31766,0.3202,0.30611,0.31762,51740083.2,16317684.23,60138
1548201600000,2019-01-23 0:00:00,XRP/USDT,0.31762,0.31933,0.312,0.31415,37351681.3,11800940.37,47968
1548288000000,2019-01-24 0:00:00,XRP/USDT,0.31422,0.31795,0.31255,0.31593,27176617.3,8561556.634,38617
1548374400000,2019-01-25 0:00:00,XRP/USDT,0.31584,0.31698,0.31,0.31384,23989294.4,7528099.419,36598
1548460800000,2019-01-26 0:00:00,XRP/USDT,0.314,0.31887,0.3119,0.31258,27927773.9,8782194.111,37734
1548547200000,2019-01-27 0:00:00,XRP/USDT,0.3126,0.31409,0.30272,0.30646,40448660.6,12492573.54,46839
1548633600000,2019-01-28 0:00:00,XRP/USDT,0.30653,0.30767,0.28089,0.29223,86788557,25369158.23,84364
1548720000000,2019-01-29 0:00:00,XRP/USDT,0.29223,0.294,0.28126,0.28693,46228128.9,13311591.58,57922
1548806400000,2019-01-30 0:00:00,XRP/USDT,0.28694,0.32646,0.28447,0.32109,135161854,42202164.52,114127
1548892800000,2019-01-31 0:00:00,XRP/USDT,0.32118,0.3358,0.30349,0.30911,173326720.7,54812345.83,148816
1548979200000,2019-02-01 0:00:00,XRP/USDT,0.3092,0.31197,0.295,0.30624,87742017.5,26700174.28,93872
1549065600000,2019-02-02 0:00:00,XRP/USDT,0.30628,0.31377,0.30428,0.3103,44389361.1,13640816.1,53361
1549152000000,2019-02-03 0:00:00,XRP/USDT,0.31042,0.31215,0.289,0.30219,55823769.6,16968204.22,59432
1549238400000,2019-02-04 0:00:00,XRP/USDT,0.30204,0.30566,0.29736,0.29939,44235957.5,13325536.77,51641
1549324800000,2019-02-05 0:00:00,XRP/USDT,0.29932,0.30225,0.29642,0.29972,53121022,15853498.13,54759
1549411200000,2019-02-06 0:00:00,XRP/USDT,0.29972,0.30101,0.28809,0.2894,60630230.6,17718861.64,69378
1549497600000,2019-02-07 0:00:00,XRP/USDT,0.28934,0.29469,0.28913,0.29145,32936661.6,9626719.691,45452
1549584000000,2019-02-08 0:00:00,XRP/USDT,0.29146,0.32129,0.28908,0.31205,93896197,28641390.67,99364
1549670400000,2019-02-09 0:00:00,XRP/USDT,0.31195,0.3164,0.30719,0.31215,65169202.2,20290088.7,77622
1549756800000,2019-02-10 0:00:00,XRP/USDT,0.31218,0.31286,0.29829,0.30988,65487258,19934978.57,76282
1549843200000,2019-02-11 0:00:00,XRP/USDT,0.30985,0.3103,0.30136,0.30255,41900510.2,12728464.02,62422
1549929600000,2019-02-12 0:00:00,XRP/USDT,0.30243,0.30842,0.29625,0.30514,50915657.1,15358313.92,57603
1550016000000,2019-02-13 0:00:00,XRP/USDT,0.3051,0.31373,0.30113,0.30382,54722420.4,16721771.67,61469
1550102400000,2019-02-14 0:00:00,XRP/USDT,0.30387,0.30556,0.29975,0.30081,38757408.1,11729954.92,47821
1550188800000,2019-02-15 0:00:00,XRP/USDT,0.30082,0.30646,0.296,0.30194,35931398.3,10832503.23,47728
1550275200000,2019-02-16 0:00:00,XRP/USDT,0.30195,0.30408,0.2997,0.30077,31126221.9,9391385.05,39518
1550361600000,2019-02-17 0:00:00,XRP/USDT,0.30084,0.308,0.29849,0.30318,49930873.1,15070219.15,47749
1550448000000,2019-02-18 0:00:00,XRP/USDT,0.3031,0.32862,0.30177,0.32194,172763975.2,54465043.95,151258
1550534400000,2019-02-19 0:00:00,XRP/USDT,0.32188,0.34777,0.31807,0.32238,198102626.4,65840466.22,178712
1550620800000,2019-02-20 0:00:00,XRP/USDT,0.3225,0.33476,0.3166,0.3315,103063793.8,33620034.42,115042
1550707200000,2019-02-21 0:00:00,XRP/USDT,0.33139,0.33297,0.31688,0.3207,74728496.6,24112948.14,78855
1550793600000,2019-02-22 0:00:00,XRP/USDT,0.32064,0.32333,0.31352,0.32105,47070036.8,15075900.29,58278
1550880000000,2019-02-23 0:00:00,XRP/USDT,0.32102,0.33395,0.31753,0.33201,65573265.4,21374994.02,64349
1550966400000,2019-02-24 0:00:00,XRP/USDT,0.33201,0.34345,0.29371,0.29757,168785982.4,53774945.9,140982
1551052800000,2019-02-25 0:00:00,XRP/USDT,0.29757,0.33975,0.29672,0.32731,198793053.8,63766205.88,157915
1551139200000,2019-02-26 0:00:00,XRP/USDT,0.3274,0.33502,0.31334,0.31658,156768298.4,50296752.49,139027
1551225600000,2019-02-27 0:00:00,XRP/USDT,0.31663,0.31874,0.30076,0.31067,86042683.7,26836386.61,81307
1551312000000,2019-02-28 0:00:00,XRP/USDT,0.31054,0.31771,0.30602,0.3139,82235972.7,25649682.97,79418
1551398400000,2019-03-01 0:00:00,XRP/USDT,0.31386,0.32354,0.31146,0.31564,82928007.7,26450566.43,75705
1551484800000,2019-03-02 0:00:00,XRP/USDT,0.31565,0.31819,0.30993,0.31382,49884108,15647042.15,56696
1551571200000,2019-03-03 0:00:00,XRP/USDT,0.31389,0.31542,0.308,0.31114,35107981,10959710.2,39242
1551657600000,2019-03-04 0:00:00,XRP/USDT,0.31115,0.31222,0.29728,0.30207,54554165.3,16547698.38,57629
1551744000000,2019-03-05 0:00:00,XRP/USDT,0.30197,0.31787,0.3008,0.31471,65812161.6,20428224.51,65306
1551830400000,2019-03-06 0:00:00,XRP/USDT,0.31473,0.32186,0.3095,0.31629,69108469.9,21761325.64,68602
1551916800000,2019-03-07 0:00:00,XRP/USDT,0.31628,0.31936,0.3124,0.31311,51060315.9,16092143.11,59083
1552003200000,2019-03-08 0:00:00,XRP/USDT,0.31324,0.316,0.305,0.30775,52311973,16277504.81,57754
1552089600000,2019-03-09 0:00:00,XRP/USDT,0.3078,0.319,0.3068,0.31389,60052162,18838307.48,64710
1552176000000,2019-03-10 0:00:00,XRP/USDT,0.31395,0.31705,0.30905,0.31289,43024192.8,13461275.94,49031
1552262400000,2019-03-11 0:00:00,XRP/USDT,0.31279,0.315,0.30658,0.30992,51679569.6,16045274.79,53810
1552348800000,2019-03-12 0:00:00,XRP/USDT,0.30991,0.31204,0.30766,0.31031,34008792.9,10562743.78,37834
1552435200000,2019-03-13 0:00:00,XRP/USDT,0.3103,0.32555,0.30733,0.31332,78566025.5,24765674.35,70639
1552521600000,2019-03-14 0:00:00,XRP/USDT,0.31345,0.31654,0.30585,0.31131,54311189.1,16915000.62,57351
1552608000000,2019-03-15 0:00:00,XRP/USDT,0.31131,0.31678,0.3107,0.31473,40022943.7,12556120.53,45084
1552694400000,2019-03-16 0:00:00,XRP/USDT,0.31485,0.323,0.31465,0.31868,59414487.2,18942070.28,64557
1552780800000,2019-03-17 0:00:00,XRP/USDT,0.31866,0.31892,0.314,0.3154,33510613.2,10588464.5,40297
1552867200000,2019-03-18 0:00:00,XRP/USDT,0.31546,0.32,0.31135,0.31452,46830749.7,14758458.44,48291
1552953600000,2019-03-19 0:00:00,XRP/USDT,0.31451,0.3166,0.3125,0.31594,37937661.9,11923966.97,43894
1553040000000,2019-03-20 0:00:00,XRP/USDT,0.31581,0.32275,0.3115,0.31779,61071284,19305865.15,58354
1553126400000,2019-03-21 0:00:00,XRP/USDT,0.3178,0.31915,0.29,0.30965,68244170.4,21207636.16,67223
1553212800000,2019-03-22 0:00:00,XRP/USDT,0.30965,0.31262,0.30642,0.31041,40997646.8,12708277.25,47521
1553299200000,2019-03-23 0:00:00,XRP/USDT,0.31041,0.31264,0.30883,0.31182,35555914.1,11050754.53,39272
1553385600000,2019-03-24 0:00:00,XRP/USDT,0.31174,0.31186,0.30471,0.30787,34884060.5,10758082.15,39103
1553472000000,2019-03-25 0:00:00,XRP/USDT,0.30792,0.308,0.3,0.3031,47533457.4,14470205.13,50480
1553558400000,2019-03-26 0:00:00,XRP/USDT,0.30296,0.30384,0.294,0.30302,45108158.9,13503616.09,49269
1553644800000,2019-03-27 0:00:00,XRP/USDT,0.303,0.31097,0.30055,0.31012,55385680.1,16995861.11,57231
1553731200000,2019-03-28 0:00:00,XRP/USDT,0.30986,0.31012,0.30418,0.30604,33354763.4,10226441.24,39530
1553817600000,2019-03-29 0:00:00,XRP/USDT,0.30603,0.31042,0.30475,0.30774,52565413.4,16151708.19,52467
1553904000000,2019-03-30 0:00:00,XRP/USDT,0.30775,0.31834,0.30687,0.31107,66842364.5,20896399.78,62859
1553990400000,2019-03-31 0:00:00,XRP/USDT,0.31092,0.31168,0.30718,0.30889,31804560,9842096.875,37012
1554076800000,2019-04-01 0:00:00,XRP/USDT,0.30889,0.31455,0.30739,0.31248,43573420.6,13587510.98,45109
1554163200000,2019-04-02 0:00:00,XRP/USDT,0.31249,0.35571,0.3115,0.3505,254825056.8,84753414.78,184258
1554249600000,2019-04-03 0:00:00,XRP/USDT,0.3505,0.3705,0.32354,0.34022,317885933,113046169.8,242363
1554336000000,2019-04-04 0:00:00,XRP/USDT,0.34022,0.34669,0.325,0.32996,142045982.4,47714820.7,134293
1554422400000,2019-04-05 0:00:00,XRP/USDT,0.32996,0.37999,0.32994,0.3613,277642035.5,100621892.7,216258
1554508800000,2019-04-06 0:00:00,XRP/USDT,0.36118,0.36224,0.3461,0.35264,127333234.4,45233281.72,112820
1554595200000,2019-04-07 0:00:00,XRP/USDT,0.35267,0.367,0.35041,0.3612,110132996.9,39597409.59,99902
1554681600000,2019-04-08 0:00:00,XRP/USDT,0.36149,0.37012,0.34365,0.35568,128130260.7,45648808.5,120076
1554768000000,2019-04-09 0:00:00,XRP/USDT,0.35558,0.35574,0.34385,0.34732,68738132.8,23969116.48,72785
1554854400000,2019-04-10 0:00:00,XRP/USDT,0.34728,0.3578,0.34608,0.35345,75219953.7,26594313.52,75488
1554940800000,2019-04-11 0:00:00,XRP/USDT,0.3535,0.35377,0.3191,0.32705,141965465.9,46956927.98,113160
1555027200000,2019-04-12 0:00:00,XRP/USDT,0.3271,0.3282,0.31391,0.32325,72144027.4,23275540.85,66068
1555113600000,2019-04-13 0:00:00,XRP/USDT,0.32314,0.3359,0.31936,0.32458,67170066.4,21933335.56,59615
1555200000000,2019-04-14 0:00:00,XRP/USDT,0.32459,0.33,0.32121,0.32762,36641180.9,11897726.92,38224
1555286400000,2019-04-15 0:00:00,XRP/USDT,0.32761,0.33184,0.31311,0.31905,60520268.3,19512733.39,54094
1555372800000,2019-04-16 0:00:00,XRP/USDT,0.31889,0.325,0.31541,0.32379,43657398.1,13974983,38362
1555459200000,2019-04-17 0:00:00,XRP/USDT,0.324,0.341,0.319,0.33436,104205590.3,34394029.84,85665
1555545600000,2019-04-18 0:00:00,XRP/USDT,0.33435,0.34671,0.33116,0.33533,89265139.5,30166552.68,74098
1555632000000,2019-04-19 0:00:00,XRP/USDT,0.33525,0.33537,0.32606,0.32999,56599475.8,18667104.95,54644
1555718400000,2019-04-20 0:00:00,XRP/USDT,0.33008,0.33241,0.321,0.32668,50641661.9,16621332.27,51440
1555804800000,2019-04-21 0:00:00,XRP/USDT,0.32673,0.32815,0.31356,0.31963,56724369.4,18142346.66,61037
1555891200000,2019-04-22 0:00:00,XRP/USDT,0.31972,0.3306,0.31624,0.32252,66794738.7,21587169.33,65901
1555977600000,2019-04-23 0:00:00,XRP/USDT,0.32232,0.32647,0.31684,0.31807,54953934,17746937.17,62109
1556064000000,2019-04-24 0:00:00,XRP/USDT,0.31802,0.31989,0.2888,0.29963,117021557.4,35150213.67,104260
1556150400000,2019-04-25 0:00:00,XRP/USDT,0.29971,0.30581,0.28455,0.29161,89489236.1,26604585.69,84302
1556236800000,2019-04-26 0:00:00,XRP/USDT,0.29162,0.30491,0.28839,0.3035,72046167.9,21424107.75,76073
1556323200000,2019-04-27 0:00:00,XRP/USDT,0.3034,0.30499,0.2975,0.29928,32921334.6,9887345.47,44419
1556409600000,2019-04-28 0:00:00,XRP/USDT,0.29942,0.30278,0.29535,0.29946,27792665.6,8317449.559,39891
1556496000000,2019-04-29 0:00:00,XRP/USDT,0.29948,0.30161,0.28959,0.29323,40369249.3,11919113.76,50409
1556582400000,2019-04-30 0:00:00,XRP/USDT,0.29313,0.31249,0.29154,0.3087,79732128.9,24312231.57,84159
1556668800000,2019-05-01 0:00:00,XRP/USDT,0.30855,0.31,0.29992,0.30304,48514885.7,14743040.14,62998
1556755200000,2019-05-02 0:00:00,XRP/USDT,0.30313,0.30478,0.30072,0.30205,33326988.7,10088286.69,51512
1556841600000,2019-05-03 0:00:00,XRP/USDT,0.30206,0.31053,0.3003,0.30784,69197287.9,21177888.51,79973
1556928000000,2019-05-04 0:00:00,XRP/USDT,0.30792,0.31856,0.29634,0.30305,66819936.9,20447567.12,78431
1557014400000,2019-05-05 0:00:00,XRP/USDT,0.30293,0.305,0.29892,0.30044,30103928.8,9074790.741,52064
1557100800000,2019-05-06 0:00:00,XRP/USDT,0.30044,0.30751,0.29479,0.30283,51001442.8,15374911.62,62586
1557187200000,2019-05-07 0:00:00,XRP/USDT,0.30284,0.30726,0.29712,0.29819,57173886.2,17309502.39,69373
1557273600000,2019-05-08 0:00:00,XRP/USDT,0.29843,0.30275,0.29567,0.29958,34177808.2,10250241.42,51336
1557360000000,2019-05-09 0:00:00,XRP/USDT,0.29957,0.30198,0.29195,0.29488,43626389.8,12951571.85,64450
1557446400000,2019-05-10 0:00:00,XRP/USDT,0.29475,0.30198,0.29061,0.29881,49685072.4,14747914.74,78664
1557532800000,2019-05-11 0:00:00,XRP/USDT,0.29877,0.3372,0.29801,0.31724,191745220,60813200.23,168786
1557619200000,2019-05-12 0:00:00,XRP/USDT,0.31703,0.32992,0.30233,0.31016,142010500.4,44648222.81,142925
1557705600000,2019-05-13 0:00:00,XRP/USDT,0.31014,0.329,0.30785,0.32409,135144821.2,43588295.04,117892
1557792000000,2019-05-14 0:00:00,XRP/USDT,0.32385,0.4362,0.32199,0.409,602192165.3,233868919.3,382984
1557878400000,2019-05-15 0:00:00,XRP/USDT,0.409,0.467,0.40737,0.45734,281029374.4,122406943.5,186963
1557964800000,2019-05-16 0:00:00,XRP/USDT,0.45723,0.479,0.39334,0.41876,456302195.7,197563549,333616
1558051200000,2019-05-17 0:00:00,XRP/USDT,0.41891,0.42394,0.3585,0.38862,348570589.6,133157321.5,271369
1558137600000,2019-05-18 0:00:00,XRP/USDT,0.38858,0.39598,0.3634,0.37183,147757619.6,55731993.67,135377
1558224000000,2019-05-19 0:00:00,XRP/USDT,0.37178,0.42796,0.37,0.41631,242837597.6,97668099.31,210688
1558310400000,2019-05-20 0:00:00,XRP/USDT,0.41612,0.41647,0.37812,0.39636,186638980.5,73954519.42,171025
1558396800000,2019-05-21 0:00:00,XRP/USDT,0.39629,0.40738,0.3853,0.39524,136551127.7,53950488.33,132143
1558483200000,2019-05-22 0:00:00,XRP/USDT,0.39515,0.4111,0.366,0.37183,163758384.8,63767561.92,141977
1558569600000,2019-05-23 0:00:00,XRP/USDT,0.37171,0.38269,0.36091,0.37956,123020941.9,45712569.71,108145
1558656000000,2019-05-24 0:00:00,XRP/USDT,0.37989,0.39375,0.36982,0.38286,128350309.9,49275420.86,114678
1558742400000,2019-05-25 0:00:00,XRP/USDT,0.38286,0.393,0.37941,0.3852,74444217.1,28713578.95,70130
1558828800000,2019-05-26 0:00:00,XRP/USDT,0.38526,0.41368,0.373,0.40372,96380922,37756572.67,86612
1558915200000,2019-05-27 0:00:00,XRP/USDT,0.40364,0.44645,0.399,0.43331,198385219.3,83039407.86,174482
1559001600000,2019-05-28 0:00:00,XRP/USDT,0.4334,0.4611,0.4176,0.44877,245797208.7,107876505.1,198648
1559088000000,2019-05-29 0:00:00,XRP/USDT,0.44863,0.45701,0.42,0.44307,205712650.4,90894593.91,175046
1559174400000,2019-05-30 0:00:00,XRP/USDT,0.44286,0.4735,0.401,0.41789,347536093.1,155017970.6,257095
1559260800000,2019-05-31 0:00:00,XRP/USDT,0.41809,0.4408,0.40614,0.43851,193230057.5,81751522.21,168694
1559347200000,2019-06-01 0:00:00,XRP/USDT,0.43849,0.44169,0.41664,0.42894,113888226.1,49238915.75,117859
1559433600000,2019-06-02 0:00:00,XRP/USDT,0.42856,0.44695,0.42735,0.44396,102419845.2,44973534.63,103531
1559520000000,2019-06-03 0:00:00,XRP/USDT,0.44396,0.465,0.417,0.41731,235501937.2,104328481.5,206456
1559606400000,2019-06-04 0:00:00,XRP/USDT,0.41739,0.41934,0.3836,0.39878,220369532.7,89143978.18,206294
1559692800000,2019-06-05 0:00:00,XRP/USDT,0.3989,0.40597,0.3871,0.4001,129307000.7,51543647.84,140979
1559779200000,2019-06-06 0:00:00,XRP/USDT,0.39997,0.427,0.39024,0.41937,187115409.8,76729329.76,166982
1559865600000,2019-06-07 0:00:00,XRP/USDT,0.41935,0.43003,0.41389,0.41886,121225704.2,51138467.59,120088
1559952000000,2019-06-08 0:00:00,XRP/USDT,0.41871,0.42222,0.4021,0.40699,77326412.3,31886670.37,88909
1560038400000,2019-06-09 0:00:00,XRP/USDT,0.40699,0.41043,0.37,0.38527,117296911.4,45513473.56,118307
1560124800000,2019-06-10 0:00:00,XRP/USDT,0.38528,0.40346,0.37985,0.3999,111675278.5,43927195.38,115417
1560211200000,2019-06-11 0:00:00,XRP/USDT,0.39985,0.40195,0.38175,0.39192,75361808.1,29435000.46,90311
1560297600000,2019-06-12 0:00:00,XRP/USDT,0.39209,0.402,0.38726,0.40074,80803548.9,31939889.17,92046
1560384000000,2019-06-13 0:00:00,XRP/USDT,0.40075,0.40804,0.3942,0.39876,76971683.5,30894024.25,86869
1560470400000,2019-06-14 0:00:00,XRP/USDT,0.39872,0.40364,0.39025,0.40201,70743211.6,28025633.51,89064
1560556800000,2019-06-15 0:00:00,XRP/USDT,0.40201,0.41213,0.40052,0.4095,144441080.7,58839424.43,135327
1560643200000,2019-06-16 0:00:00,XRP/USDT,0.40949,0.44098,0.40583,0.42703,179818739.9,75742406.87,161611
1560729600000,2019-06-17 0:00:00,XRP/USDT,0.42701,0.46311,0.42181,0.44705,310680509.3,135725597.8,227999
1560816000000,2019-06-18 0:00:00,XRP/USDT,0.44705,0.45499,0.41963,0.42694,247437564.9,108018660.6,213078
1560902400000,2019-06-19 0:00:00,XRP/USDT,0.42697,0.43852,0.42369,0.43406,95631659.5,41253569.31,106815
1560988800000,2019-06-20 0:00:00,XRP/USDT,0.43426,0.43592,0.4198,0.42995,91377053.5,39061819.45,101636
1561075200000,2019-06-21 0:00:00,XRP/USDT,0.42986,0.45,0.42925,0.4425,115252934.3,50628737.74,116661
1561161600000,2019-06-22 0:00:00,XRP/USDT,0.44262,0.50999,0.43752,0.47729,348224018.7,163666705.9,268424
1561248000000,2019-06-23 0:00:00,XRP/USDT,0.47714,0.49298,0.465,0.47015,162392192.9,77700320.64,156044
1561334400000,2019-06-24 0:00:00,XRP/USDT,0.47015,0.47585,0.45,0.47385,116373926.2,53803330,112312
1561420800000,2019-06-25 0:00:00,XRP/USDT,0.47391,0.47654,0.455,0.46809,156717428.9,73261711.58,135540
1561507200000,2019-06-26 0:00:00,XRP/USDT,0.46809,0.4968,0.453,0.46805,287100067.5,136848810.8,257473
1561593600000,2019-06-27 0:00:00,XRP/USDT,0.46773,0.47176,0.3951,0.41049,300234945.9,128329754.9,262650
1561680000000,2019-06-28 0:00:00,XRP/USDT,0.41061,0.4272,0.40582,0.4261,139943710.4,57991632.69,150399
1561766400000,2019-06-29 0:00:00,XRP/USDT,0.426,0.43,0.40392,0.4262,128452215.5,53627022.71,137188
1561852800000,2019-06-30 0:00:00,XRP/USDT,0.42597,0.42859,0.3954,0.3962,118288754.1,48657002.57,126465
1561939200000,2019-07-01 0:00:00,XRP/USDT,0.39637,0.42298,0.38804,0.40691,135870243.9,54871430.13,138563
1562025600000,2019-07-02 0:00:00,XRP/USDT,0.40694,0.41125,0.38386,0.39794,105939905.9,41865559.99,117094
1562112000000,2019-07-03 0:00:00,XRP/USDT,0.39787,0.40666,0.3934,0.40456,78793554.4,31538551.19,90500
1562198400000,2019-07-04 0:00:00,XRP/USDT,0.40458,0.4052,0.385,0.38723,71298699.9,28153103.43,85963
1562284800000,2019-07-05 0:00:00,XRP/USDT,0.38722,0.38825,0.37325,0.37881,71395559.6,27193614.58,84023
1562371200000,2019-07-06 0:00:00,XRP/USDT,0.3787,0.4099,0.37826,0.39031,94972192.3,37452447.11,99868
1562457600000,2019-07-07 0:00:00,XRP/USDT,0.39031,0.4007,0.38683,0.39651,65893195.7,25937872.46,80093
1562544000000,2019-07-08 0:00:00,XRP/USDT,0.39651,0.403,0.39114,0.40073,68579169.6,27221148.63,78222
1562630400000,2019-07-09 0:00:00,XRP/USDT,0.40072,0.40725,0.38875,0.39362,84918198.9,33777741.16,93981
1562716800000,2019-07-10 0:00:00,XRP/USDT,0.39361,0.39646,0.34502,0.36154,140899188,51886276.26,144363
1562803200000,2019-07-11 0:00:00,XRP/USDT,0.36141,0.36285,0.31574,0.32875,168118356.8,55859987.09,161574
1562889600000,2019-07-12 0:00:00,XRP/USDT,0.32888,0.34988,0.31968,0.34336,126888778,42835211.79,115413
1562976000000,2019-07-13 0:00:00,XRP/USDT,0.34336,0.34439,0.32359,0.33206,86057978.8,28675157.34,89325
1563062400000,2019-07-14 0:00:00,XRP/USDT,0.33214,0.33549,0.2992,0.30366,132780312.2,41832098.15,132443
1563148800000,2019-07-15 0:00:00,XRP/USDT,0.30366,0.32376,0.29474,0.31287,160631099.6,49982145.32,159417
1563235200000,2019-07-16 0:00:00,XRP/USDT,0.31287,0.32032,0.286,0.29543,162767430.3,49219244.81,162253
1563321600000,2019-07-17 0:00:00,XRP/USDT,0.29545,0.32365,0.29264,0.31032,159617507.6,49013568.84,167509
1563408000000,2019-07-18 0:00:00,XRP/USDT,0.31032,0.327,0.30257,0.32035,129902403.6,41034748.08,137000
1563494400000,2019-07-19 0:00:00,XRP/USDT,0.32035,0.32215,0.30959,0.3188,68682413.2,21723291.88,90742
1563580800000,2019-07-20 0:00:00,XRP/USDT,0.3187,0.34094,0.31818,0.33279,84000903.4,27729535.56,90591
1563667200000,2019-07-21 0:00:00,XRP/USDT,0.33269,0.33501,0.32053,0.33075,64040258.2,20985358.45,75857
1563753600000,2019-07-22 0:00:00,XRP/USDT,0.33059,0.33259,0.3157,0.32111,64393272.5,20794379.39,73334
1563840000000,2019-07-23 0:00:00,XRP/USDT,0.32135,0.32135,0.30572,0.30891,63905860.1,19990194.79,76827
1563926400000,2019-07-24 0:00:00,XRP/USDT,0.30877,0.31905,0.30251,0.31548,67739907.8,21031280.79,78839
1564012800000,2019-07-25 0:00:00,XRP/USDT,0.31547,0.323,0.31117,0.31335,54892791.7,17408784.04,66454
1564099200000,2019-07-26 0:00:00,XRP/USDT,0.31332,0.32514,0.307,0.32303,55029583.8,17390073.67,62846
1564185600000,2019-07-27 0:00:00,XRP/USDT,0.32303,0.32621,0.3054,0.30965,64056737.5,20077776.26,75595
1564272000000,2019-07-28 0:00:00,XRP/USDT,0.30966,0.31478,0.3,0.31218,42792457.7,13205456.19,54388
1564358400000,2019-07-29 0:00:00,XRP/USDT,0.31217,0.31478,0.306,0.31004,39176999,12160589.27,54550
1564444800000,2019-07-30 0:00:00,XRP/USDT,0.31004,0.32213,0.30665,0.31823,52340164.1,16493828.11,59940
1564531200000,2019-07-31 0:00:00,XRP/USDT,0.31811,0.32348,0.3151,0.31959,48948448.5,15611152.43,60737
