unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1555372800000,2019-04-16 0:00:00,LTC/USDT,78.06,81.49,76.88,80.27,295134.1773,23370026.86,51337
1555459200000,2019-04-17 0:00:00,LTC/USDT,80.27,81.5,78,78.77,232336.8106,18452843.59,44802
1555545600000,2019-04-18 0:00:00,LTC/USDT,78.82,83.66,78.74,81.68,328509.7704,26614059.49,56768
1555632000000,2019-04-19 0:00:00,LTC/USDT,81.67,83.17,79.48,82.05,265365.4938,21606124.75,51033
1555718400000,2019-04-20 0:00:00,LTC/USDT,82.05,82.69,79.33,81.15,209481.5476,17009020.01,39086
1555804800000,2019-04-21 0:00:00,LTC/USDT,81.16,81.85,72.86,76.65,405449.3565,30882393.82,70164
1555891200000,2019-04-22 0:00:00,LTC/USDT,76.61,77.63,74.9,76.51,285737.8389,21814764.75,47107
1555977600000,2019-04-23 0:00:00,LTC/USDT,76.47,79.29,73.33,73.7,408341.2266,31534100.59,66747
1556064000000,2019-04-24 0:00:00,LTC/USDT,73.67,74.69,69.9,72.85,466422.9092,33586009.25,85563
1556150400000,2019-04-25 0:00:00,LTC/USDT,72.85,74.43,70.6,71.78,307408.7039,22353656.72,60462
1556236800000,2019-04-26 0:00:00,LTC/USDT,71.79,76.5,70.31,73.82,345014.8768,25320328.55,67301
1556323200000,2019-04-27 0:00:00,LTC/USDT,73.83,74.01,71.83,72.23,102336.9822,7467848.376,23348
1556409600000,2019-04-28 0:00:00,LTC/USDT,72.24,72.72,68.95,69.89,218635.5896,15458571.18,42004
1556496000000,2019-04-29 0:00:00,LTC/USDT,69.89,70.37,66.5,67.87,203603.186,13896456.97,42178
1556582400000,2019-04-30 0:00:00,LTC/USDT,67.86,74.74,67.86,74.32,354469.1354,25357609,67909
1556668800000,2019-05-01 0:00:00,LTC/USDT,74.31,75.36,71.78,73.36,273831.0477,20098972.5,51667
1556755200000,2019-05-02 0:00:00,LTC/USDT,73.35,74.42,72.73,73.68,289626.4537,21306943.8,45010
1556841600000,2019-05-03 0:00:00,LTC/USDT,73.65,80.58,73.31,79.22,538448.4052,41683556.41,89287
1556928000000,2019-05-04 0:00:00,LTC/USDT,79.26,82.76,74.54,77.77,457004.0148,35750061.71,86740
1557014400000,2019-05-05 0:00:00,LTC/USDT,77.73,78.16,75.4,75.7,236821.3125,18139200.76,43794
1557100800000,2019-05-06 0:00:00,LTC/USDT,75.7,76.91,71.64,74.94,389445.4804,28863797.89,67449
1557187200000,2019-05-07 0:00:00,LTC/USDT,74.95,78.75,73.4,74.61,357677.928,27275279.86,60743
1557273600000,2019-05-08 0:00:00,LTC/USDT,74.59,75.5,72.4,74.44,206081.7855,15267753.66,38174
1557360000000,2019-05-09 0:00:00,LTC/USDT,74.44,75.9,72.77,74.19,240477.4367,17829294.36,41259
1557446400000,2019-05-10 0:00:00,LTC/USDT,74.18,79.61,72.66,77.11,422915.9252,32199715.14,73980
1557532800000,2019-05-11 0:00:00,LTC/USDT,77.12,95,76.85,86.59,909602.1269,78091222.11,165749
1557619200000,2019-05-12 0:00:00,LTC/USDT,86.59,94.01,83,84.73,797262.8597,69998434.02,152745
1557705600000,2019-05-13 0:00:00,LTC/USDT,84.71,92.49,84.1,87.16,627311.3557,55391993.13,118246
1557792000000,2019-05-14 0:00:00,LTC/USDT,87.34,93.61,86.5,91.17,644139.0647,58186818.86,133780
1557878400000,2019-05-15 0:00:00,LTC/USDT,91.15,104.25,89.69,102.02,673429.9261,66429508.18,118893
1557964800000,2019-05-16 0:00:00,LTC/USDT,102.03,107.14,90.73,95.49,1179885.108,116020063.8,216806
1558051200000,2019-05-17 0:00:00,LTC/USDT,95.49,97.48,84.27,89.76,914179.2255,80856683.96,173746
1558137600000,2019-05-18 0:00:00,LTC/USDT,89.76,90.51,85.11,86.51,380542.143,33352370.45,72853
1558224000000,2019-05-19 0:00:00,LTC/USDT,86.55,96.81,86.07,94.58,584649.5176,54045051.62,124411
1558310400000,2019-05-20 0:00:00,LTC/USDT,94.55,94.58,87.11,91.1,447735.7162,40656121.44,92452
1558396800000,2019-05-21 0:00:00,LTC/USDT,91.1,93.02,88.83,90.79,335538.2331,30483197.13,76133
1558483200000,2019-05-22 0:00:00,LTC/USDT,90.77,92.04,85.83,87.74,308520.2911,27641752.05,71246
1558569600000,2019-05-23 0:00:00,LTC/USDT,87.74,89.53,84.62,88.61,208332.2953,18146600.07,52443
1558656000000,2019-05-24 0:00:00,LTC/USDT,88.67,103.77,88.01,100.5,832985.1613,81794059.98,153722
1558742400000,2019-05-25 0:00:00,LTC/USDT,100.5,105.07,98.87,102.66,519802.9895,53062963.83,108307
1558828800000,2019-05-26 0:00:00,LTC/USDT,102.66,114,97.5,111,658431.9114,68920626.42,108458
1558915200000,2019-05-27 0:00:00,LTC/USDT,111.03,121.89,109.94,116.3,873684.8985,99764291.85,180148
1559001600000,2019-05-28 0:00:00,LTC/USDT,116.41,118.22,111.08,114.81,399902.254,45797915.3,94634
1559088000000,2019-05-29 0:00:00,LTC/USDT,114.87,118.33,108,115.06,359489.098,41060611.96,89315
1559174400000,2019-05-30 0:00:00,LTC/USDT,115.03,120.35,102.4,107.78,708618.8245,80058168,155541
1559260800000,2019-05-31 0:00:00,LTC/USDT,107.78,114.93,104.55,114.6,487341.728,53042097.01,107379
1559347200000,2019-06-01 0:00:00,LTC/USDT,114.65,116.28,110.51,112.35,318759.8404,36157772.31,78931
1559433600000,2019-06-02 0:00:00,LTC/USDT,112.34,116.48,111.25,114.39,234192.233,26740364.2,60092
1559520000000,2019-06-03 0:00:00,LTC/USDT,114.44,116.2,105.01,105.99,441610.7846,49245349.2,106765
1559606400000,2019-06-04 0:00:00,LTC/USDT,105.94,106.8,98.13,102.2,673951.1415,69303243.31,155623
1559692800000,2019-06-05 0:00:00,LTC/USDT,102.2,105.21,100.11,103.66,379894.4448,39022877.26,92113
1559779200000,2019-06-06 0:00:00,LTC/USDT,103.61,112.07,101,111.19,488905.2159,51485265.63,114700
1559865600000,2019-06-07 0:00:00,LTC/USDT,111.25,121,109.53,116.71,619792.4898,71559713.26,138367
1559952000000,2019-06-08 0:00:00,LTC/USDT,116.74,119.7,113.5,118.01,454621.7537,52877380.64,103950
1560038400000,2019-06-09 0:00:00,LTC/USDT,118.01,118.94,111.02,114.66,425246.3675,48979996.56,90755
1560124800000,2019-06-10 0:00:00,LTC/USDT,114.66,130.12,112.54,129.15,793211.2233,97867984.49,157911
1560211200000,2019-06-11 0:00:00,LTC/USDT,129.19,138.56,124.85,135.69,836034.9735,109260631,148961
1560297600000,2019-06-12 0:00:00,LTC/USDT,135.79,143.19,129.86,135.32,1015972.929,139662839.6,202561
1560384000000,2019-06-13 0:00:00,LTC/USDT,135.32,136.52,127.92,130.55,477007.3052,63425735.66,119989
1560470400000,2019-06-14 0:00:00,LTC/USDT,130.55,133.03,125.22,132,460272.6279,59616359.31,120361
1560556800000,2019-06-15 0:00:00,LTC/USDT,132.03,139.5,132.01,137.54,389908.3762,52916731.48,107462
1560643200000,2019-06-16 0:00:00,LTC/USDT,137.51,138.2,133.15,136.45,392560.1049,53270945.6,116120
1560729600000,2019-06-17 0:00:00,LTC/USDT,136.42,136.82,131.53,133.8,302485.501,40632294.86,90741
1560816000000,2019-06-18 0:00:00,LTC/USDT,133.8,136.84,128,135.22,400995.8315,53298085.83,114467
1560902400000,2019-06-19 0:00:00,LTC/USDT,135.25,139.5,133.5,136.43,373850.883,51215678.89,99736
1560988800000,2019-06-20 0:00:00,LTC/USDT,136.41,136.75,133,135.46,236819.6141,31945265.27,69081
1561075200000,2019-06-21 0:00:00,LTC/USDT,135.45,141.29,131,138.28,392390.9775,53951692.11,99000
1561161600000,2019-06-22 0:00:00,LTC/USDT,138.3,145.9,136.01,142.26,670112.1941,94685540.91,165043
1561248000000,2019-06-23 0:00:00,LTC/USDT,142.2,143.34,136.15,137.5,273142.6617,38332851.56,81723
1561334400000,2019-06-24 0:00:00,LTC/USDT,137.5,137.52,132.65,135.77,269137.0896,36393377.84,74142
1561420800000,2019-06-25 0:00:00,LTC/USDT,135.78,138.63,129.75,136.33,343042.3183,46185009.3,87876
1561507200000,2019-06-26 0:00:00,LTC/USDT,136.32,138.5,127.5,132.25,659208.4548,88988518.12,169090
1561593600000,2019-06-27 0:00:00,LTC/USDT,132.24,133.5,111.82,116.01,932158.0369,111595940.2,219223
1561680000000,2019-06-28 0:00:00,LTC/USDT,116.02,122.19,114.49,120.01,455587.9646,53924815.98,123207
1561766400000,2019-06-29 0:00:00,LTC/USDT,119.99,137,116,133.86,650966.5278,82947506.01,156524
1561852800000,2019-06-30 0:00:00,LTC/USDT,133.88,137.44,120.54,123.25,808645.4478,105468144.6,183220
1561939200000,2019-07-01 0:00:00,LTC/USDT,123.22,127.03,113.82,123.17,612063.2592,74028859.44,152030
1562025600000,2019-07-02 0:00:00,LTC/USDT,123.16,124,112.63,118.77,469582.087,55049525.44,130201
1562112000000,2019-07-03 0:00:00,LTC/USDT,118.74,123.15,116.78,121.36,365008.0675,43803309.44,95227
1562198400000,2019-07-04 0:00:00,LTC/USDT,121.34,127.03,118.51,119.61,375062.7427,45922151.58,103018
1562284800000,2019-07-05 0:00:00,LTC/USDT,119.64,120.99,116.22,118.35,223608.7126,26574015.85,70527
1562371200000,2019-07-06 0:00:00,LTC/USDT,118.29,121.8,117.06,118.31,153816.698,18323759.27,54124
1562457600000,2019-07-07 0:00:00,LTC/USDT,118.28,120.35,117,119.48,142378.6143,16885095.36,45147
1562544000000,2019-07-08 0:00:00,LTC/USDT,119.48,125.07,117.77,122.92,219116.9219,26320498.86,66939
1562630400000,2019-07-09 0:00:00,LTC/USDT,122.92,124.08,117.64,119.24,233440.1204,28157784.58,73699
1562716800000,2019-07-10 0:00:00,LTC/USDT,119.23,120.13,102.5,108.31,507821.3086,55824246.26,141526
1562803200000,2019-07-11 0:00:00,LTC/USDT,108.29,108.33,95.21,102.98,566917.4067,57565136.85,147490
1562889600000,2019-07-12 0:00:00,LTC/USDT,103,107.02,100.65,104.86,204977.5243,21385292.18,67913
1562976000000,2019-07-13 0:00:00,LTC/USDT,104.86,105.03,97.64,101.03,229252.9613,23255998.91,67648
1563062400000,2019-07-14 0:00:00,LTC/USDT,101.06,101.9,87.58,89.66,429594.9695,39918729.83,116783
1563148800000,2019-07-15 0:00:00,LTC/USDT,89.67,92.99,84.6,90.43,382169.248,34028842.92,99683
1563235200000,2019-07-16 0:00:00,LTC/USDT,90.43,91.91,76.6,79.61,483565.9321,40186396.04,110254
1563321600000,2019-07-17 0:00:00,LTC/USDT,79.62,94.65,71,89.95,611125.0826,53125198.93,146125
1563408000000,2019-07-18 0:00:00,LTC/USDT,89.98,104.5,86.87,101.16,609872.1013,58346175.14,160015
1563494400000,2019-07-19 0:00:00,LTC/USDT,101.15,101.26,94.73,98.23,366646.2398,35784995.42,106138
1563580800000,2019-07-20 0:00:00,LTC/USDT,98.25,105.88,97.42,100.25,355926.0234,35977421.6,94907
1563667200000,2019-07-21 0:00:00,LTC/USDT,100.26,101.41,96.4,99.7,247121.4314,24377591.97,66584
1563753600000,2019-07-22 0:00:00,LTC/USDT,99.74,100.91,91.14,95.31,318533.9601,30372489.13,77446
1563840000000,2019-07-23 0:00:00,LTC/USDT,95.31,95.35,88.62,90.15,264516.2157,24185689.35,61781
1563926400000,2019-07-24 0:00:00,LTC/USDT,90.1,97.45,86.8,94.5,355813.0883,32641378.14,87875
1564012800000,2019-07-25 0:00:00,LTC/USDT,94.43,96.67,91.06,93.22,228403.4838,21524096.42,61303
1564099200000,2019-07-26 0:00:00,LTC/USDT,93.23,94.52,89.83,94.06,169220.3203,15659054.23,50593
1564185600000,2019-07-27 0:00:00,LTC/USDT,94.01,96.09,86.67,88.79,250915.2499,22687995.29,66974
1564272000000,2019-07-28 0:00:00,LTC/USDT,88.83,90.9,83.13,90,201075.7721,17720374.43,53876
1564358400000,2019-07-29 0:00:00,LTC/USDT,90,92.26,87.48,90.33,233655.4407,21072179.11,56594
1564444800000,2019-07-30 0:00:00,LTC/USDT,90.33,92.71,88.5,90.15,166817.9333,15087913.97,49848
1564531200000,2019-07-31 0:00:00,LTC/USDT,90.12,99.95,89.81,98.76,280442.0191,26802062.26,75356
1564617600000,2019-08-01 0:00:00,LTC/USDT,98.77,100.59,95.23,98.64,256621.8003,25131509.02,78012
1564704000000,2019-08-02 0:00:00,LTC/USDT,98.62,98.77,92.52,94.76,284902.0267,27331986.48,60048
1564790400000,2019-08-03 0:00:00,LTC/USDT,94.8,96.7,93.51,94.17,187442.2664,17836682.37,41114
1564876800000,2019-08-04 0:00:00,LTC/USDT,94.15,94.8,90.11,92.64,210063.3443,19411525.59,42921
1564963200000,2019-08-05 0:00:00,LTC/USDT,92.68,106.77,92.68,96.56,708024.7331,70031157.19,126143
1565049600000,2019-08-06 0:00:00,LTC/USDT,96.56,99.32,91,92.99,370218.4967,35230611.39,62210
1565136000000,2019-08-07 0:00:00,LTC/USDT,93.05,94.45,87.36,90.59,298275.7561,27205898.74,57993
1565222400000,2019-08-08 0:00:00,LTC/USDT,90.59,92.75,87.72,90.15,227275.8501,20426334.74,42371
1565308800000,2019-08-09 0:00:00,LTC/USDT,90.08,90.45,82.64,84.24,245919.9803,21161127.88,46855
1565395200000,2019-08-10 0:00:00,LTC/USDT,84.25,87.5,82.27,85.46,243663.591,20738077.44,49150
1565481600000,2019-08-11 0:00:00,LTC/USDT,85.46,91.57,85.15,89.93,196951.4023,17439833.99,41822
1565568000000,2019-08-12 0:00:00,LTC/USDT,89.99,90.04,85.45,85.79,147573.8793,12841667.21,31951
1565654400000,2019-08-13 0:00:00,LTC/USDT,85.79,86.79,83.26,84.88,166783.8096,14166418.16,36795
1565740800000,2019-08-14 0:00:00,LTC/USDT,84.83,86.32,75,75.9,310895.4105,24988277.13,59296
1565827200000,2019-08-15 0:00:00,LTC/USDT,75.91,77.7,74.36,76.25,157703.3211,12030480.75,29531
1565913600000,2019-08-16 0:00:00,LTC/USDT,76.24,76.42,72.34,74.67,186709.0273,13900659.42,39265
1566000000000,2019-08-17 0:00:00,LTC/USDT,74.63,75.35,71.5,72.65,131039.8443,9606659.801,31749
1566086400000,2019-08-18 0:00:00,LTC/USDT,72.64,78,71.4,76.25,171800.8525,12945827.78,35975
1566172800000,2019-08-19 0:00:00,LTC/USDT,76.31,78.95,75.36,77.1,176507.94,13616902.89,33149
1566259200000,2019-08-20 0:00:00,LTC/USDT,77.1,77.3,73.31,75.14,130580.7691,9832675.851,30674
1566345600000,2019-08-21 0:00:00,LTC/USDT,75.13,75.33,70.14,73.27,188740.4871,13704139.36,41821
1566432000000,2019-08-22 0:00:00,LTC/USDT,73.18,74.64,71,73.31,159575.0856,11682713.56,44580
1566518400000,2019-08-23 0:00:00,LTC/USDT,73.38,75.92,72.1,75.38,138535.9005,10276202.44,37713
1566604800000,2019-08-24 0:00:00,LTC/USDT,75.37,75.65,71.39,73.32,119841.8672,8767152.954,28915
1566691200000,2019-08-25 0:00:00,LTC/USDT,73.32,74.93,70.56,72.1,143368.0788,10408156.41,34208
1566777600000,2019-08-26 0:00:00,LTC/USDT,72.12,75.46,72.09,73.54,186459.7251,13805533.13,40065
1566864000000,2019-08-27 0:00:00,LTC/USDT,73.59,73.75,72.13,72.9,92746.01751,6757231.102,21524
1566950400000,2019-08-28 0:00:00,LTC/USDT,72.88,73.14,65,66.73,295837.6773,20294112.37,49894
1567036800000,2019-08-29 0:00:00,LTC/USDT,66.73,66.77,62,63.59,206167.4786,13330132.47,37957
1567123200000,2019-08-30 0:00:00,LTC/USDT,63.55,65.6,62.16,64.17,188503.1443,12025139.09,26955
1567209600000,2019-08-31 0:00:00,LTC/USDT,64.18,65.39,62.25,64.24,148167.1588,9443772.205,25143
1567296000000,2019-09-01 0:00:00,LTC/USDT,64.23,67.21,63.74,65.89,160452.8576,10479308.76,29183
1567382400000,2019-09-02 0:00:00,LTC/USDT,65.85,68.03,64.8,66.92,210648.6609,13961846.03,34024
1567468800000,2019-09-03 0:00:00,LTC/USDT,66.92,71,66.47,69.06,286130.4796,19629532.35,45037
1567555200000,2019-09-04 0:00:00,LTC/USDT,69,69.24,66.4,67.01,219846.1354,14865189.89,43383
1567641600000,2019-09-05 0:00:00,LTC/USDT,67.02,67.39,64.14,65.23,166569.3618,10917424.28,41039
1567728000000,2019-09-06 0:00:00,LTC/USDT,65.24,68,63.54,64.87,278618.1643,18378132.73,53762
1567814400000,2019-09-07 0:00:00,LTC/USDT,64.88,70.57,64.53,68.77,305501.4772,20816429.34,56752
1567900800000,2019-09-08 0:00:00,LTC/USDT,68.77,71.46,68,70.36,315059.9283,22060121.02,54949
1567987200000,2019-09-09 0:00:00,LTC/USDT,70.36,71.38,67.73,69.89,229275.2666,15939720.85,46010
1568073600000,2019-09-10 0:00:00,LTC/USDT,69.86,73.1,69.77,70.85,315598.3371,22476093.85,61080
1568160000000,2019-09-11 0:00:00,LTC/USDT,70.85,71.81,68.25,69.8,208744.3415,14621909.77,48014
1568246400000,2019-09-12 0:00:00,LTC/USDT,69.8,70,68.3,69.15,135570.0889,9369849.094,35729
1568332800000,2019-09-13 0:00:00,LTC/USDT,69.18,69.58,67.36,68.93,156416.2924,10722817.41,36668
1568419200000,2019-09-14 0:00:00,LTC/USDT,68.93,71.5,68.2,70.5,179064.8702,12520755.78,36614
1568505600000,2019-09-15 0:00:00,LTC/USDT,70.49,71.28,69.5,70.04,123157.5878,8653254.987,28463
1568592000000,2019-09-16 0:00:00,LTC/USDT,70.04,73.67,69.36,72.63,267731.5817,19101962.98,51188
1568678400000,2019-09-17 0:00:00,LTC/USDT,72.67,77.59,72.15,74.04,331820.8469,24574442.89,67157
1568764800000,2019-09-18 0:00:00,LTC/USDT,74.06,80.3,73.98,77.81,463500.7271,35716016.27,71198
1568851200000,2019-09-19 0:00:00,LTC/USDT,77.77,80.9,72.62,76.56,516227.1249,38833965.37,77388
1568937600000,2019-09-20 0:00:00,LTC/USDT,76.56,77.08,72.78,75.05,286151.4773,21475382.84,46189
1569024000000,2019-09-21 0:00:00,LTC/USDT,75.06,75.58,72.06,73.22,211641.792,15603395.97,37990
1569110400000,2019-09-22 0:00:00,LTC/USDT,73.2,73.22,71.03,72.23,219392.1586,15823511.84,35676
1569196800000,2019-09-23 0:00:00,LTC/USDT,72.26,74.24,61.88,66.54,527501.7912,36517883.79,86675
1569283200000,2019-09-24 0:00:00,LTC/USDT,66.54,67.42,54.07,54.57,987995.2338,60140536.54,171116
1569369600000,2019-09-25 0:00:00,LTC/USDT,54.57,58.34,52.84,57.43,781318.2651,43535732.16,110070
1569456000000,2019-09-26 0:00:00,LTC/USDT,57.48,57.56,50.3,55.19,630061.9075,34400819.97,79912
1569542400000,2019-09-27 0:00:00,LTC/USDT,55.17,56.61,52.61,55.86,390379.8737,21349989.05,55002
1569628800000,2019-09-28 0:00:00,LTC/USDT,55.86,56.16,53.67,55.37,258783.3952,14274176.84,39309
1569715200000,2019-09-29 0:00:00,LTC/USDT,55.38,55.58,52.13,53.82,227546.4011,12197410.17,34775
1569801600000,2019-09-30 0:00:00,LTC/USDT,53.84,56.25,52.46,55.99,369529.6879,20182788.06,48854
1569888000000,2019-10-01 0:00:00,LTC/USDT,56.01,57.6,54.82,55.63,333581.1569,18705039.8,52538
1569974400000,2019-10-02 0:00:00,LTC/USDT,55.59,56.66,55.13,56.23,215424.3846,12034864.98,35664
1570060800000,2019-10-03 0:00:00,LTC/USDT,56.28,57.07,53.62,56.44,253310.6072,14061349.43,38720
1570147200000,2019-10-04 0:00:00,LTC/USDT,56.45,57.5,55.22,56.3,247275.4532,13995320.7,36155
1570233600000,2019-10-05 0:00:00,LTC/USDT,56.3,57.4,55.57,56.69,177602.1006,10003772.61,29994
1570320000000,2019-10-06 0:00:00,LTC/USDT,56.69,56.8,52.73,54.41,259829.3756,14302889.32,43874
1570406400000,2019-10-07 0:00:00,LTC/USDT,54.42,58.65,53.25,57.46,314689.405,17738640.59,51681
1570492800000,2019-10-08 0:00:00,LTC/USDT,57.46,58.45,56.47,56.94,184201.7964,10559404.66,31403
1570579200000,2019-10-09 0:00:00,LTC/USDT,56.92,60.06,56.6,59.12,344098.9067,20109296.34,49951
1570665600000,2019-10-10 0:00:00,LTC/USDT,59.1,59.33,57,57.47,215031.2939,12487446.42,34773
1570752000000,2019-10-11 0:00:00,LTC/USDT,57.48,58.42,55.33,55.85,266818.0674,15066092.23,48702
1570838400000,2019-10-12 0:00:00,LTC/USDT,55.85,56.5,55.41,55.7,101685.8447,5692945.961,26093
1570924800000,2019-10-13 0:00:00,LTC/USDT,55.71,57.69,55.47,56.46,157772.3879,8939980.189,38150
1571011200000,2019-10-14 0:00:00,LTC/USDT,56.44,57.1,55.94,56.83,133434.1404,7558734.904,32825
1571097600000,2019-10-15 0:00:00,LTC/USDT,56.83,57.39,53.4,54.58,332451.2139,18373352.24,59727
1571184000000,2019-10-16 0:00:00,LTC/USDT,54.57,55.39,51,52.45,299556.4011,15877658.6,55176
1571270400000,2019-10-17 0:00:00,LTC/USDT,52.45,55.22,51.57,54.94,238776.4036,12771309.09,47247
1571356800000,2019-10-18 0:00:00,LTC/USDT,54.95,55.01,52.19,53.21,213517.3901,11396652.49,45429
1571443200000,2019-10-19 0:00:00,LTC/USDT,53.21,54.16,52.54,53.72,152610.0084,8152648.19,37171
1571529600000,2019-10-20 0:00:00,LTC/USDT,53.72,55.46,52.58,54.85,208172.7019,11213347.34,42746
1571616000000,2019-10-21 0:00:00,LTC/USDT,54.85,55.74,53.67,54.57,208464.1933,11371435.94,45092
1571702400000,2019-10-22 0:00:00,LTC/USDT,54.57,55.09,52.97,53.39,159956.4984,8683674.601,38311
1571788800000,2019-10-23 0:00:00,LTC/USDT,53.38,53.44,47.1,49.5,509593.2647,25426831.23,75355
1571875200000,2019-10-24 0:00:00,LTC/USDT,49.48,50.32,48.3,49.54,308330.522,15231954.37,53208
1571961600000,2019-10-25 0:00:00,LTC/USDT,49.55,58.7,49.01,56.93,761473.6148,41420745.68,116503
1572048000000,2019-10-26 0:00:00,LTC/USDT,56.94,63.37,54.14,56.71,1041416.049,60212455.06,155371
1572134400000,2019-10-27 0:00:00,LTC/USDT,56.69,62.85,55.59,59.78,661079.7527,39184044.86,113464
1572220800000,2019-10-28 0:00:00,LTC/USDT,59.79,62.47,57.4,57.7,540004.6972,31899759.57,98176
1572307200000,2019-10-29 0:00:00,LTC/USDT,57.7,60.75,57.65,59.75,401424.2391,23880814.29,75360
1572393600000,2019-10-30 0:00:00,LTC/USDT,59.76,61.05,56.88,57.89,341531.2852,20067287.16,65567
1572480000000,2019-10-31 0:00:00,LTC/USDT,57.9,59.56,57.01,58.29,269103.3362,15704328.22,56406
1572566400000,2019-11-01 0:00:00,LTC/USDT,58.29,58.8,56.68,58.23,221222.3294,12800948.22,53330
1572652800000,2019-11-02 0:00:00,LTC/USDT,58.24,59.19,57.73,58.25,150647.4393,8791009.202,33538
1572739200000,2019-11-03 0:00:00,LTC/USDT,58.24,58.75,57.18,58.29,141302.6631,8187021.026,28822
1572825600000,2019-11-04 0:00:00,LTC/USDT,58.29,62.4,57.87,61.29,410380.7655,24885022.4,68556
1572912000000,2019-11-05 0:00:00,LTC/USDT,61.26,64.15,60.89,63.12,527595.7783,33018350.53,89887
1572998400000,2019-11-06 0:00:00,LTC/USDT,63.13,64.33,62.56,64.11,334742.1433,21184873.26,58572
1573084800000,2019-11-07 0:00:00,LTC/USDT,64.11,64.33,60.27,61.39,327504.1707,20341773.35,63798
1573171200000,2019-11-08 0:00:00,LTC/USDT,61.4,62.49,58.93,60.38,347351.9374,21069094.56,72750
1573257600000,2019-11-09 0:00:00,LTC/USDT,60.36,62.37,60.17,62.04,196430.9664,12033723.07,45899
1573344000000,2019-11-10 0:00:00,LTC/USDT,62.04,66.19,60.8,63.65,437892.9967,27791092.93,81523
1573430400000,2019-11-11 0:00:00,LTC/USDT,63.65,64.33,60.47,61.84,409179.592,25483714.42,74028
1573516800000,2019-11-12 0:00:00,LTC/USDT,61.84,62.25,59.75,61.42,299770.7716,18364928.41,58282
1573603200000,2019-11-13 0:00:00,LTC/USDT,61.45,62.05,60.27,60.96,175581.9555,10721665.63,25876
1573689600000,2019-11-14 0:00:00,LTC/USDT,60.96,61.1,58.25,59,289462.2405,17199630.3,41405
1573776000000,2019-11-15 0:00:00,LTC/USDT,59,60.75,56.2,57.6,333621.3449,19466114.18,57953
1573862400000,2019-11-16 0:00:00,LTC/USDT,57.61,58.98,57.14,58.3,135649.0746,7869798.749,28624
1573948800000,2019-11-17 0:00:00,LTC/USDT,58.29,59.97,57.55,59.22,190026.9712,11231813.57,35713
1574035200000,2019-11-18 0:00:00,LTC/USDT,59.21,59.3,54,55.81,297441.7794,16889540.76,53586
1574121600000,2019-11-19 0:00:00,LTC/USDT,55.8,56.23,54.2,55.13,245040.3912,13537640.6,44362
1574208000000,2019-11-20 0:00:00,LTC/USDT,55.13,56.16,54.61,54.98,224543.3721,12409649.7,36451
1574294400000,2019-11-21 0:00:00,LTC/USDT,54.99,55.29,48.51,50.61,442743.2638,22956914.14,69065
1574380800000,2019-11-22 0:00:00,LTC/USDT,50.61,51.55,43.58,47.32,924579.3262,43972840.34,146131
1574467200000,2019-11-23 0:00:00,LTC/USDT,47.32,48.53,46.13,48.1,301729.2089,14284224.63,62336
1574553600000,2019-11-24 0:00:00,LTC/USDT,48.11,48.24,43.45,43.86,419517.5285,19189967.87,72475
1574640000000,2019-11-25 0:00:00,LTC/USDT,43.87,47.42,42.04,45.47,571324.2176,25692967.87,92066
1574726400000,2019-11-26 0:00:00,LTC/USDT,45.48,47.57,45.22,46.91,310692.2824,14415831.26,38148
1574812800000,2019-11-27 0:00:00,LTC/USDT,46.91,48.69,44.51,47.7,455880.8752,21293926.39,50428
1574899200000,2019-11-28 0:00:00,LTC/USDT,47.69,48,46.01,46.79,267853.2411,12673681.76,30200
1574985600000,2019-11-29 0:00:00,LTC/USDT,46.78,49.33,46.73,48.54,301668.5664,14538397.07,37777
1575072000000,2019-11-30 0:00:00,LTC/USDT,48.55,48.76,46.53,47.21,270874.5681,12935751.22,28993
1575158400000,2019-12-01 0:00:00,LTC/USDT,47.21,48.45,45.5,47.45,313486.3218,14677016.94,37924
1575244800000,2019-12-02 0:00:00,LTC/USDT,47.45,47.57,44.71,45.45,302502.052,13883607.7,36270
1575331200000,2019-12-03 0:00:00,LTC/USDT,45.44,46.22,44.26,44.75,323943.4612,14690325.26,36442
1575417600000,2019-12-04 0:00:00,LTC/USDT,44.76,46.98,43.69,44.67,555313.5275,25067891.81,57187
1575504000000,2019-12-05 0:00:00,LTC/USDT,44.64,45.21,43.7,44.81,444840.8983,19798104.18,46086
1575590400000,2019-12-06 0:00:00,LTC/USDT,44.78,45.5,44.05,45.28,273507.6756,12251452.25,30528
1575676800000,2019-12-07 0:00:00,LTC/USDT,45.26,46.5,44.94,45.15,195130.203,8895004.036,21878
1575763200000,2019-12-08 0:00:00,LTC/USDT,45.14,46.2,44.81,45.56,131675.5867,5985309.347,15896
1575849600000,2019-12-09 0:00:00,LTC/USDT,45.55,45.87,44.04,44.45,219794.2475,9893759.721,23800
1575936000000,2019-12-10 0:00:00,LTC/USDT,44.45,44.67,43.6,44.09,151332.9848,6686909.39,15891
1576022400000,2019-12-11 0:00:00,LTC/USDT,44.07,44.46,43.27,43.7,134280.007,5891144.239,14409
1576108800000,2019-12-12 0:00:00,LTC/USDT,43.7,44.11,42.84,43.65,169652.1602,7380545.62,19728
1576195200000,2019-12-13 0:00:00,LTC/USDT,43.65,44.55,43.43,44.44,127935.7957,5621054.011,13541
