unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1553817600000,2019-03-29 0:00:00,BTC/USDT,4028.22,4123.71,4024.03,4103.25,30084.21744,122585822.6,203826
1553904000000,2019-03-30 0:00:00,BTC/USDT,4104.24,4140,4052,4106.97,19509.2926,79853835.58,162463
1553990400000,2019-03-31 0:00:00,BTC/USDT,4106.99,4116.12,4082.57,4103.95,13525.08743,55472147.13,124046
1554076800000,2019-04-01 0:00:00,BTC/USDT,4102.44,4158.7,4067,4144.56,25507.06764,105388238.1,184268
1554163200000,2019-04-02 0:00:00,BTC/USDT,4144.54,4897.99,4140.54,4857.29,105383.6393,489018726.8,609133
1554249600000,2019-04-03 0:00:00,BTC/USDT,4857.19,5275.01,4753.5,4932.6,109890.1257,548900970.9,692019
1554336000000,2019-04-04 0:00:00,BTC/USDT,4932.59,5039.08,4777,4898.66,61054.25417,301411332,419141
1554422400000,2019-04-05 0:00:00,BTC/USDT,4898.64,5028.22,4880.62,5004.95,39768.55281,197660830.7,292375
1554508800000,2019-04-06 0:00:00,BTC/USDT,5004.96,5205,4928.59,5043.89,41770.84231,210963411.6,281237
1554595200000,2019-04-07 0:00:00,BTC/USDT,5042.07,5234,5026,5170.27,37615.4868,192916750.6,274084
1554681600000,2019-04-08 0:00:00,BTC/USDT,5170.27,5305,5039,5236.9,50178.43078,260487077.8,350828
1554768000000,2019-04-09 0:00:00,BTC/USDT,5238.38,5238.4,5076.68,5150,34067.01231,175633627.3,253381
1554854400000,2019-04-10 0:00:00,BTC/USDT,5150,5422,5135,5308.25,40073.62047,210870034.5,260967
1554940800000,2019-04-11 0:00:00,BTC/USDT,5307.86,5332.67,4927,5017.37,54696.60069,277736905.9,369304
1555027200000,2019-04-12 0:00:00,BTC/USDT,5017.37,5080.58,4861.22,5048.01,33276.67861,166485761.1,226036
1555113600000,2019-04-13 0:00:00,BTC/USDT,5047,5099,5004,5045.22,17292.4568,87375984.44,138674
1555200000000,2019-04-14 0:00:00,BTC/USDT,5047.45,5152.99,5000,5131.3,18281.60774,92594930.43,131700
1555286400000,2019-04-15 0:00:00,BTC/USDT,5131.28,5167.38,4950,5024.95,29057.19158,147687551.9,204944
1555372800000,2019-04-16 0:00:00,BTC/USDT,5024.95,5197.72,5003.94,5173.72,24242.22949,123581651.7,168550
1555459200000,2019-04-17 0:00:00,BTC/USDT,5173.72,5230.4,5146.8,5202.82,23307.53613,120972345.5,179490
1555545600000,2019-04-18 0:00:00,BTC/USDT,5202.41,5287,5198.8,5258.44,22619.239,118573129.9,167110
1555632000000,2019-04-19 0:00:00,BTC/USDT,5258.44,5320,5175,5258.68,24611.23632,128937309.6,178148
1555718400000,2019-04-20 0:00:00,BTC/USDT,5258.68,5333.42,5230.1,5291.73,19168.90827,101343660.2,157080
1555804800000,2019-04-21 0:00:00,BTC/USDT,5292.91,5314.35,5165,5256.14,25549.57094,133929931.2,210494
1555891200000,2019-04-22 0:00:00,BTC/USDT,5257.41,5400,5208.35,5357.14,29563.85231,156632203,210361
1555977600000,2019-04-23 0:00:00,BTC/USDT,5357.14,5600,5332.41,5493.31,41262.10392,227154061.9,282563
1556064000000,2019-04-24 0:00:00,BTC/USDT,5490.91,5582.2,5333.35,5415,48224.15241,262493252.9,339599
1556150400000,2019-04-25 0:00:00,BTC/USDT,5415,5491.84,5102,5219.9,49636.08995,265091565.6,331089
1556236800000,2019-04-26 0:00:00,BTC/USDT,5220.47,5510,5161.62,5314.1,48912.29451,259659705.7,333183
1556323200000,2019-04-27 0:00:00,BTC/USDT,5315,5342.5,5257.67,5295.69,15422.89694,81749716.42,145733
1556409600000,2019-04-28 0:00:00,BTC/USDT,5295.69,5340,5259.48,5307.52,14371.43387,76277087.37,127730
1556496000000,2019-04-29 0:00:00,BTC/USDT,5309.81,5332,5178.8,5238.14,19918.13508,104822151.5,178472
1556582400000,2019-04-30 0:00:00,BTC/USDT,5238.14,5339.98,5192.15,5320.81,22238.06823,117309839.2,180989
1556668800000,2019-05-01 0:00:00,BTC/USDT,5321.94,5402,5316.2,5383.2,17217.47322,92194935.6,161488
1556755200000,2019-05-02 0:00:00,BTC/USDT,5383.2,5538,5370,5492.87,22795.78784,124498567.2,181896
1556841600000,2019-05-03 0:00:00,BTC/USDT,5494.81,5844,5477.57,5772.69,46297.17285,264435878.9,338298
1556928000000,2019-05-04 0:00:00,BTC/USDT,5770.62,5900,5587.45,5829.45,39682.40899,228942582.5,283145
1557014400000,2019-05-05 0:00:00,BTC/USDT,5829.83,5839.9,5696,5775.62,23822.54378,137653160.8,185365
1557100800000,2019-05-06 0:00:00,BTC/USDT,5773.18,5805,5619.14,5747.79,25256.59633,144358553.9,230431
1557187200000,2019-05-07 0:00:00,BTC/USDT,5749.92,6028.41,5747.74,5846.34,39905.06442,236176663.8,301388
1557273600000,2019-05-08 0:00:00,BTC/USDT,5846.34,6014.72,5772.2,5987.29,23074.05152,136245255.6,190966
1557360000000,2019-05-09 0:00:00,BTC/USDT,5986.66,6224.55,5983.71,6209.18,27453.01144,167489934.3,227841
1557446400000,2019-05-10 0:00:00,BTC/USDT,6209.95,6468.92,6172,6373.33,36623.61079,231801342.4,283074
1557532800000,2019-05-11 0:00:00,BTC/USDT,6375.16,7343.99,6372.85,7076.22,74022.42439,507216001.3,562540
1557619200000,2019-05-12 0:00:00,BTC/USDT,7076.24,7521.78,6750,6967.31,86948.97534,619939454.5,647345
1557705600000,2019-05-13 0:00:00,BTC/USDT,6968.24,8100,6870,7790.71,85804.73533,648012612.3,588497
1557792000000,2019-05-14 0:00:00,BTC/USDT,7795.62,8366,7599.56,7947.56,76583.7226,611103206,655426
1557878400000,2019-05-15 0:00:00,BTC/USDT,7945.26,8249,7850,8169.87,37884.32721,305196285.3,347533
1557964800000,2019-05-16 0:00:00,BTC/USDT,8169.08,8320,7705,7866.59,69630.514,557126171.3,666538
1558051200000,2019-05-17 0:00:00,BTC/USDT,7868.67,7925,6913,7355.26,88752.00816,645676487.4,803893
1558137600000,2019-05-18 0:00:00,BTC/USDT,7355.28,7458,7156.61,7257.45,37054.94478,271170511.1,379504
1558224000000,2019-05-19 0:00:00,BTC/USDT,7257.32,8275.09,7243.08,8148.48,65577.44206,517729474.4,583432
1558310400000,2019-05-20 0:00:00,BTC/USDT,8147.94,8156.03,7553,7938.15,65859.20856,517939277.9,610360
1558396800000,2019-05-21 0:00:00,BTC/USDT,7937.16,8042.32,7771,7904.87,52301.75225,413637782.4,554038
1558483200000,2019-05-22 0:00:00,BTC/USDT,7904.48,8016,7465,7628.43,49136.99459,384730220.7,461337
1558569600000,2019-05-23 0:00:00,BTC/USDT,7627.8,7940.98,7461,7851.51,49648.1847,381536239.5,449220
1558656000000,2019-05-24 0:00:00,BTC/USDT,7849.95,8130,7766,7964.87,46664.78533,371381043.7,428676
1558742400000,2019-05-25 0:00:00,BTC/USDT,7964.52,8091.8,7908.34,8025.41,28414.32882,227376280.6,264448
1558828800000,2019-05-26 0:00:00,BTC/USDT,8023,8740,7833.42,8614.43,49652.14457,409616322.4,377306
1558915200000,2019-05-27 0:00:00,BTC/USDT,8612.54,8908.32,8589,8756.32,51886.76879,452651204.9,478773
1559001600000,2019-05-28 0:00:00,BTC/USDT,8752.52,8798.49,8510.63,8715.64,31470.55153,273791910.6,349123
1559088000000,2019-05-29 0:00:00,BTC/USDT,8716.87,8750,8406.6,8645.68,33880.86592,292094591,352317
1559174400000,2019-05-30 0:00:00,BTC/USDT,8646.5,9074.26,8005,8269.54,70379.99852,603312537.4,617341
1559260800000,2019-05-31 0:00:00,BTC/USDT,8267.1,8594,8108.5,8555,44727.49162,373629673.9,416525
1559347200000,2019-06-01 0:00:00,BTC/USDT,8555,8626,8442.36,8544.07,31868.23416,272098436.3,348375
1559433600000,2019-06-02 0:00:00,BTC/USDT,8545.1,8814.78,8524,8725.98,27835.13327,241414596.7,299353
1559520000000,2019-06-03 0:00:00,BTC/USDT,8726,8800.95,8080.8,8115.82,45692.9651,387155495,431252
1559606400000,2019-06-04 0:00:00,BTC/USDT,8115.66,8115.66,7481.02,7687.03,74143.94894,582173398.3,645913
1559692800000,2019-06-05 0:00:00,BTC/USDT,7687.04,7896.7,7572.78,7776.5,48679.65646,377635818,426120
1559779200000,2019-06-06 0:00:00,BTC/USDT,7778.08,7868.13,7444.58,7786.7,36624.11875,282156410.5,371485
1559865600000,2019-06-07 0:00:00,BTC/USDT,7787.57,8100,7737.49,7980.53,33942.22566,269125728.1,323096
1559952000000,2019-06-08 0:00:00,BTC/USDT,7978.94,8044.65,7751,7893.62,22657.32963,179047320,250864
1560038400000,2019-06-09 0:00:00,BTC/USDT,7895.28,7935,7506.66,7628.13,31568.46516,243970971,322175
1560124800000,2019-06-10 0:00:00,BTC/USDT,7627.57,8020,7511,7982.75,36756.07847,287125340,387179
1560211200000,2019-06-11 0:00:00,BTC/USDT,7981,8010,7692.23,7884.9,30334.99943,238031771.5,309059
1560297600000,2019-06-12 0:00:00,BTC/USDT,7884.9,8200,7788.99,8127.64,41597.08262,333291726.6,361980
1560384000000,2019-06-13 0:00:00,BTC/USDT,8127.64,8309.82,8010.03,8218.54,30467.76434,248418184.8,341246
1560470400000,2019-06-14 0:00:00,BTC/USDT,8216.44,8684.41,8144.32,8650,39835.24626,333475488.6,410072
1560556800000,2019-06-15 0:00:00,BTC/USDT,8650.88,8864.99,8567.63,8808.7,31791.63604,276420769.3,335840
1560643200000,2019-06-16 0:00:00,BTC/USDT,8810.77,9333,8760,8953.33,63289.25122,574211343,552319
1560729600000,2019-06-17 0:00:00,BTC/USDT,8953,9444,8950,9313.96,47895.48537,441567296.1,462160
1560816000000,2019-06-18 0:00:00,BTC/USDT,9312.13,9336.36,8950,9081.55,51554.5694,470271954.3,449730
1560902400000,2019-06-19 0:00:00,BTC/USDT,9081.97,9304,8960,9255.49,32147.7065,293748062.7,306202
1560988800000,2019-06-20 0:00:00,BTC/USDT,9253.76,9590,9175.2,9517.12,34556.05398,323621848.2,350662
1561075200000,2019-06-21 0:00:00,BTC/USDT,9518.06,10174.99,9518.06,10159.86,50484.41589,494783688,474344
1561161600000,2019-06-22 0:00:00,BTC/USDT,10159.86,11160,9921.72,10729.5,104169.448,1112069568,923334
1561248000000,2019-06-23 0:00:00,BTC/USDT,10729,11392.64,10555.18,10906.07,57445.32395,625330374.7,557935
1561334400000,2019-06-24 0:00:00,BTC/USDT,10905.95,11143.63,10620.8,11056.59,43101.04529,469746663.9,440335
1561420800000,2019-06-25 0:00:00,BTC/USDT,11056.59,11850,11026,11820.86,61276.68665,697773986.3,597798
1561507200000,2019-06-26 0:00:00,BTC/USDT,11821.28,13970,11741,13093.8,155930.1474,1996178375,1355074
1561593600000,2019-06-27 0:00:00,BTC/USDT,13098.38,13478.04,10525.1,11329.99,173894.8209,2058443849,1357233
1561680000000,2019-06-28 0:00:00,BTC/USDT,11329.99,12480,10982.88,12400.63,95795.20396,1129888341,883116
1561766400000,2019-06-29 0:00:00,BTC/USDT,12407.06,12441.54,11475.02,11903.13,69642.07416,829011822.2,732073
1561852800000,2019-06-30 0:00:00,BTC/USDT,11903.13,12180,10766.03,10854.1,84512.53044,971151050.9,711267
1561939200000,2019-07-01 0:00:00,BTC/USDT,10854.1,11282.28,10030,10624.93,90962.26827,972343281.9,757458
1562025600000,2019-07-02 0:00:00,BTC/USDT,10624.9,10938.75,9727,10842.85,109561.0387,1128353805,870148
1562112000000,2019-07-03 0:00:00,BTC/USDT,10844.98,11991.89,10841.04,11940,96815.90029,1097804643,814754
1562198400000,2019-07-04 0:00:00,BTC/USDT,11940,12000,11055,11145.67,66512.22189,775818897.4,643867
1562284800000,2019-07-05 0:00:00,BTC/USDT,11145.67,11406.83,10796.44,10970.73,63534.35058,705853649,564857
1562371200000,2019-07-06 0:00:00,BTC/USDT,10982.41,11665,10964.51,11256.49,51469.49633,585001376.2,470692
1562457600000,2019-07-07 0:00:00,BTC/USDT,11256.45,11538,11094.37,11406.24,38884.7956,439439052.9,366769
1562544000000,2019-07-08 0:00:00,BTC/USDT,11410,12338.03,11220,12238.6,52182.36722,618530684.4,507860
1562630400000,2019-07-09 0:00:00,BTC/USDT,12238.6,12794.73,12068,12543.41,78442.13034,975986802,660273
1562716800000,2019-07-10 0:00:00,BTC/USDT,12548.51,13147.08,11569,12108.37,109246.045,1369749940,899391
1562803200000,2019-07-11 0:00:00,BTC/USDT,12108.11,12111.73,11000,11342.89,87506.46106,1007356802,760057
1562889600000,2019-07-12 0:00:00,BTC/USDT,11342.88,11885,11073,11757.22,56321.85828,649824820.8,537561
1562976000000,2019-07-13 0:00:00,BTC/USDT,11757.22,11799.98,10830,11355.76,54245.59455,614050008,510305
1563062400000,2019-07-14 0:00:00,BTC/USDT,11355.78,11452,10103,10174.18,72517.57924,777646151.6,649043
1563148800000,2019-07-15 0:00:00,BTC/USDT,10174.18,11100,9860,10838.72,81922.42633,851028723.7,732206
1563235200000,2019-07-16 0:00:00,BTC/USDT,10833.78,11028,9350.01,9439.59,97219.44341,982462166.7,796646
1563321600000,2019-07-17 0:00:00,BTC/USDT,9430.17,9957,9060,9667.92,84942.67272,809555508.3,757742
1563408000000,2019-07-18 0:00:00,BTC/USDT,9668.86,10788,9252,10627.16,80283.31025,807822745.2,734821
1563494400000,2019-07-19 0:00:00,BTC/USDT,10628.64,10769.71,10121.84,10504.29,56546.93213,589931612.3,567735
1563580800000,2019-07-20 0:00:00,BTC/USDT,10505.78,11068.99,10350,10740.23,47331.89985,505569016.4,461660
1563667200000,2019-07-21 0:00:00,BTC/USDT,10740.27,10817.9,10288,10589.45,38834.28794,409661486,395452
1563753600000,2019-07-22 0:00:00,BTC/USDT,10590.15,10683.16,10100,10340.31,40467.95484,421016379.4,389565
1563840000000,2019-07-23 0:00:00,BTC/USDT,10343.08,10343.97,9822,9864.91,47624.37071,478441909.4,448147
1563926400000,2019-07-24 0:00:00,BTC/USDT,9864.78,9937,9525,9763.28,43475.38038,422534162.1,424762
1564012800000,2019-07-25 0:00:00,BTC/USDT,9763.4,10175,9720.03,9879.87,37873.35473,378938450.1,368176
1564099200000,2019-07-26 0:00:00,BTC/USDT,9882.15,9889.98,9637,9824,27167.46322,265108103.1,299935
1564185600000,2019-07-27 0:00:00,BTC/USDT,9824,10188.66,9333,9476.52,43809.7783,424932725,401418
1564272000000,2019-07-28 0:00:00,BTC/USDT,9478.92,9594.99,9165,9541.54,29401.02294,278537286.1,271327
1564358400000,2019-07-29 0:00:00,BTC/USDT,9541.54,9729,9395,9507.64,29021.93741,277497756.8,294468
1564444800000,2019-07-30 0:00:00,BTC/USDT,9509.07,9714.28,9402,9574.21,32536.36883,310867928.3,283961
1564531200000,2019-07-31 0:00:00,BTC/USDT,9575,10109.8,9555,10080.53,39515.35456,389690761.4,364212
1564617600000,2019-08-01 0:00:00,BTC/USDT,10080.53,10467.86,9863.46,10374.99,41727.63703,422156523.7,378062
1564704000000,2019-08-02 0:00:00,BTC/USDT,10375,10670,10281.35,10523.75,42990.44422,450323284.2,431322
1564790400000,2019-08-03 0:00:00,BTC/USDT,10523.75,10904.77,10497.93,10816.86,33802.31882,363852799.9,348893
1564876800000,2019-08-04 0:00:00,BTC/USDT,10816.86,11040,10552,10929.23,39924.74514,431793873.4,353721
1564963200000,2019-08-05 0:00:00,BTC/USDT,10929.99,11937.52,10927.8,11828.8,65153.67371,757976547.2,622610
1565049600000,2019-08-06 0:00:00,BTC/USDT,11830,12330.7,11226.7,11481.69,76705.38988,904119081.6,625827
1565136000000,2019-08-07 0:00:00,BTC/USDT,11481.69,12141.17,11382.84,11975.03,69173.39035,814597979.1,592916
1565222400000,2019-08-08 0:00:00,BTC/USDT,11975.04,12060,11521,11999.77,51207.25717,604389131.1,473584
1565308800000,2019-08-09 0:00:00,BTC/USDT,11994.17,12045.68,11700,11879.99,39427.15259,467011047.9,410902
1565395200000,2019-08-10 0:00:00,BTC/USDT,11879.98,11985,11270,11309.31,42633.08705,492217964.5,399237
1565481600000,2019-08-11 0:00:00,BTC/USDT,11309.24,11600,11112.11,11549.97,26772.90691,304862403.4,306234
1565568000000,2019-08-12 0:00:00,BTC/USDT,11539.08,11577.89,11235.32,11396.08,17568.22708,200325471.6,255966
1565654400000,2019-08-13 0:00:00,BTC/USDT,11398.35,11456.16,10788.45,10892.71,33234.72968,368994475.5,337834
1565740800000,2019-08-14 0:00:00,BTC/USDT,10893.36,10897.48,9928.1,10050.37,54451.8475,567724729.1,534507
1565827200000,2019-08-15 0:00:00,BTC/USDT,10055.16,10460,9911,10293.93,38174.45112,387705855.1,373368
1565913600000,2019-08-16 0:00:00,BTC/USDT,10296.77,10536.03,9750,10331.54,51758.14292,527258446.4,504740
1566000000000,2019-08-17 0:00:00,BTC/USDT,10331.15,10465.14,10000,10216.02,29000.5812,297776329,332795
1566086400000,2019-08-18 0:00:00,BTC/USDT,10216.05,10500,10080,10306.78,24085.39517,248508872.5,265705
1566172800000,2019-08-19 0:00:00,BTC/USDT,10306.17,10930,10258.6,10915.54,37243.31922,396233441,337022
1566259200000,2019-08-20 0:00:00,BTC/USDT,10914.73,10949.96,10560,10760.51,32298.92168,346664453.1,305065
1566345600000,2019-08-21 0:00:00,BTC/USDT,10760.51,10804.13,9858,10142.57,47355.71928,482889274.5,458814
1566432000000,2019-08-22 0:00:00,BTC/USDT,10140.82,10242,9762,10099.88,34059.64274,341371442.9,401148
1566518400000,2019-08-23 0:00:00,BTC/USDT,10099.9,10445,10019.79,10389.55,27550.33617,282732431.8,326866
1566604800000,2019-08-24 0:00:00,BTC/USDT,10388.16,10419.42,9890,10134.35,27692.45684,279962133.6,313227
1566691200000,2019-08-25 0:00:00,BTC/USDT,10134.61,10333,9906.97,10142.69,26271.6574,265132761.3,289956
1566777600000,2019-08-26 0:00:00,BTC/USDT,10142.69,10604,10137.93,10372.25,41687.5116,432249835.5,405316
1566864000000,2019-08-27 0:00:00,BTC/USDT,10373.6,10391.08,10051.08,10185.05,28402.77538,289340681.1,292888
1566950400000,2019-08-28 0:00:00,BTC/USDT,10185.69,10299,9601.01,9721,42110.55538,420034883,381293
1567036800000,2019-08-29 0:00:00,BTC/USDT,9721,9724,9320,9498.44,35532.69491,337838761.6,343887
1567123200000,2019-08-30 0:00:00,BTC/USDT,9499.01,9696,9350.41,9584.54,26834.3181,255854874.5,259270
1567209600000,2019-08-31 0:00:00,BTC/USDT,9582.76,9684.51,9420.75,9587.47,17130.29007,164116756.5,199188
1567296000000,2019-09-01 0:00:00,BTC/USDT,9588.74,9830,9520,9724.98,19545.40484,188513289.1,191324
1567382400000,2019-09-02 0:00:00,BTC/USDT,9723.59,10450,9712.5,10340,44740.24809,448462178.6,354155
1567468800000,2019-09-03 0:00:00,BTC/USDT,10340,10773,10272,10615.28,47998.37678,505617667.4,416076
1567555200000,2019-09-04 0:00:00,BTC/USDT,10611.85,10799,10369.89,10567.02,43943.88903,463526509.3,383457
1567641600000,2019-09-05 0:00:00,BTC/USDT,10565.92,10900,10450,10564.49,33970.96064,358861340.8,309846
1567728000000,2019-09-06 0:00:00,BTC/USDT,10563.13,10905.87,10150,10298.73,58799.64096,623662984.4,455334
1567814400000,2019-09-07 0:00:00,BTC/USDT,10298.71,10558,10288.57,10455.88,27637.87739,287851131.2,272011
1567900800000,2019-09-08 0:00:00,BTC/USDT,10455.9,10592.5,10208,10381.18,23984.67202,249900964.4,237752
1567987200000,2019-09-09 0:00:00,BTC/USDT,10381.24,10480,10068.5,10303.12,39835.72761,409724831.9,330459
1568073600000,2019-09-10 0:00:00,BTC/USDT,10302.58,10384.99,9953,10098.15,28915.41223,294323839.5,286763
1568160000000,2019-09-11 0:00:00,BTC/USDT,10098.19,10293,9880,10158.33,31953.82456,321637085.5,309120
1568246400000,2019-09-12 0:00:00,BTC/USDT,10158.75,10448.81,10040,10415.01,34511.16276,353390091,317881
1568332800000,2019-09-13 0:00:00,BTC/USDT,10415.01,10439,10153,10342.06,30280.33978,311632094.3,304947
1568419200000,2019-09-14 0:00:00,BTC/USDT,10344.13,10419.99,10222.33,10335.02,23621.53352,244063007.1,253929
1568505600000,2019-09-15 0:00:00,BTC/USDT,10332.81,10360,10252.15,10302.01,18047.65401,185853330.4,194733
1568592000000,2019-09-16 0:00:00,BTC/USDT,10303.34,10355,10078,10251.31,28971.40166,296325130.2,274368
1568678400000,2019-09-17 0:00:00,BTC/USDT,10249.68,10275,10128.01,10187.82,22914.32456,233944812.6,287483
1568764800000,2019-09-18 0:00:00,BTC/USDT,10187.48,10258.02,10100,10156.99,24250.2493,247024351.6,299466
1568851200000,2019-09-19 0:00:00,BTC/USDT,10156.41,10325,9653,10244.29,44826.28258,447676493,429727
1568937600000,2019-09-20 0:00:00,BTC/USDT,10243.7,10281,10061.39,10168.59,25088.49107,255205290.2,267032
1569024000000,2019-09-21 0:00:00,BTC/USDT,10167.92,10176.7,9900,9986.39,20544.1752,206034034.5,245439
1569110400000,2019-09-22 0:00:00,BTC/USDT,9985.15,10089,9853.97,10028.87,22049.27526,220133631.6,253713
1569196800000,2019-09-23 0:00:00,BTC/USDT,10028.05,10049.99,9615.77,9702.25,31937.23236,314390584.6,332817
1569283200000,2019-09-24 0:00:00,BTC/USDT,9702.2,9794.99,7800,8493.14,94007.3452,838996309.2,748712
1569369600000,2019-09-25 0:00:00,BTC/USDT,8497.55,8730,8215.64,8430.05,60783.89226,512437200.4,544806
1569456000000,2019-09-26 0:00:00,BTC/USDT,8430.05,8465.99,7750,8063.73,67930.85375,552794530.9,522062
1569542400000,2019-09-27 0:00:00,BTC/USDT,8063.49,8265,7852.15,8177.91,43882.92463,352800745.2,369518
1569628800000,2019-09-28 0:00:00,BTC/USDT,8177.47,8315,8001.09,8198.81,34473.60517,280672404.7,319113
1569715200000,2019-09-29 0:00:00,BTC/USDT,8199.38,8229.13,7890,8043.82,31544.21139,253660600.3,322501
1569801600000,2019-09-30 0:00:00,BTC/USDT,8043.04,8337.26,7710,8289.34,55865.48726,449120676.8,455556
1569888000000,2019-10-01 0:00:00,BTC/USDT,8289.97,8500,8173.05,8292.44,43472.41809,362980689.9,387653
1569974400000,2019-10-02 0:00:00,BTC/USDT,8292.67,8373.91,8151.22,8359.94,26243.38664,216325351.9,261430
1570060800000,2019-10-03 0:00:00,BTC/USDT,8360,8393,8060,8223.96,30488.28406,250291751.3,281307
1570147200000,2019-10-04 0:00:00,BTC/USDT,8224.43,8232.41,8005,8137.13,26476.3304,215325611.7,259012
1570233600000,2019-10-05 0:00:00,BTC/USDT,8137.09,8183.41,8012.98,8126.19,21907.61556,177252877,237769
1570320000000,2019-10-06 0:00:00,BTC/USDT,8127.55,8153.87,7785,7854.25,34676.10405,275447898,325795
1570406400000,2019-10-07 0:00:00,BTC/USDT,7855.3,8299.92,7762,8190.09,52202.0723,420921679.8,482605
1570492800000,2019-10-08 0:00:00,BTC/USDT,8190.82,8325,8088.75,8168.39,35452.65742,290675248.1,395685
1570579200000,2019-10-09 0:00:00,BTC/USDT,8170.79,8670,8115,8560.74,55038.70438,462845251.8,537805
1570665600000,2019-10-10 0:00:00,BTC/USDT,8562.15,8644,8414.52,8558.03,39137.94617,333925412.3,406932
1570752000000,2019-10-11 0:00:00,BTC/USDT,8557.82,8779.51,8212.38,8258.5,50405.28442,424413201.5,471818
1570838400000,2019-10-12 0:00:00,BTC/USDT,8257.95,8400,8250,8300.09,21339.3341,177707852.6,280633
1570924800000,2019-10-13 0:00:00,BTC/USDT,8301.98,8451.37,8160,8275.01,27840.73995,232149438.4,320051
1571011200000,2019-10-14 0:00:00,BTC/USDT,8275.24,8388.85,8203,8348.2,29810.66325,247530733.2,345679
1571097600000,2019-10-15 0:00:00,BTC/USDT,8346.86,8403,8090,8159.29,32773.06248,270727559.8,399447
1571184000000,2019-10-16 0:00:00,BTC/USDT,8159.3,8181.16,7917,7991.74,34733.59397,279586845.5,421026
1571270400000,2019-10-17 0:00:00,BTC/USDT,7995.02,8124.92,7929.03,8070.58,29656.94916,238343204.5,356490
1571356800000,2019-10-18 0:00:00,BTC/USDT,8070.71,8115,7816.01,7947.01,31353.18142,248931322.1,399783
1571443200000,2019-10-19 0:00:00,BTC/USDT,7946.89,8098.1,7866.92,7948.01,26627.88939,211909734.1,349746
1571529600000,2019-10-20 0:00:00,BTC/USDT,7949.87,8297,7870,8223.35,34286.45265,275899861.7,396091
1571616000000,2019-10-21 0:00:00,BTC/USDT,8223.35,8333,8142.03,8197.27,30448.67954,250117281.6,367169
1571702400000,2019-10-22 0:00:00,BTC/USDT,8197.28,8297.99,8000,8020,34651.82866,283535483.4,384699
1571788800000,2019-10-23 0:00:00,BTC/USDT,8020.06,8047.59,7300,7466.62,63897.4571,488220760.6,610241
1571875200000,2019-10-24 0:00:00,BTC/USDT,7468.47,7503.68,7337.99,7412.41,32714.38327,243246414.9,403778
1571961600000,2019-10-25 0:00:00,BTC/USDT,7412.41,8799,7361,8655.02,90748.21817,737329544.9,775418
1572048000000,2019-10-26 0:00:00,BTC/USDT,8655.88,10370,8470.38,9230,162588.5854,1522244166,1185369
1572134400000,2019-10-27 0:00:00,BTC/USDT,9230,9794.98,9074.34,9529.93,93833.5416,887438297.7,799978
1572220800000,2019-10-28 0:00:00,BTC/USDT,9528.23,9902.1,9160,9205.14,80174.21732,759178942.9,681128
1572307200000,2019-10-29 0:00:00,BTC/USDT,9204.45,9550,9072,9407.62,64158.46245,600611324.6,559589
1572393600000,2019-10-30 0:00:00,BTC/USDT,9407.62,9409.84,9001.01,9154.72,55241.78643,506584830,524035
1572480000000,2019-10-31 0:00:00,BTC/USDT,9154.02,9405,8913,9140.85,54376.0249,498152743.7,490183
1572566400000,2019-11-01 0:00:00,BTC/USDT,9140.86,9279,9030,9231.61,43594.81412,398803069,478002
1572652800000,2019-11-02 0:00:00,BTC/USDT,9231.4,9373.74,9186.21,9289.52,28923.06083,268119579.7,325421
1572739200000,2019-11-03 0:00:00,BTC/USDT,9289.85,9362.57,9066.14,9194.71,27894.37828,256664259.7,326024
1572825600000,2019-11-04 0:00:00,BTC/USDT,9196.46,9513.68,9115.84,9393.35,45894.45628,426792003.2,453749
1572912000000,2019-11-05 0:00:00,BTC/USDT,9392.4,9454.95,9175.76,9308.66,45935.87367,428156963.1,492885
1572998400000,2019-11-06 0:00:00,BTC/USDT,9307.73,9440.91,9250.01,9339.05,37336.17037,348607499.8,402997
1573084800000,2019-11-07 0:00:00,BTC/USDT,9339.16,9375,9101,9216.2,39117.47085,361217475.1,401984
1573171200000,2019-11-08 0:00:00,BTC/USDT,9214,9261,8696,8773.73,62107.28924,555589996,567331
1573257600000,2019-11-09 0:00:00,BTC/USDT,8773.74,8880,8724.88,8809.41,29469.48141,259733491.8,326730
1573344000000,2019-11-10 0:00:00,BTC/USDT,8809.18,9147.19,8750,9039.47,34422.0298,307316853.9,375946
1573430400000,2019-11-11 0:00:00,BTC/USDT,9040.16,9072.32,8618.68,8733.27,44888.05355,394585996.3,415982
1573516800000,2019-11-12 0:00:00,BTC/USDT,8733.36,8888,8567.6,8821.94,40366.62947,352675938.4,406765
1573603200000,2019-11-13 0:00:00,BTC/USDT,8821.91,8844.99,8702,8777.12,26810.11692,235060554.1,281593
1573689600000,2019-11-14 0:00:00,BTC/USDT,8777.54,8800,8582.6,8646.68,33468.46896,290104307,337019
1573776000000,2019-11-15 0:00:00,BTC/USDT,8646.38,8790,8400,8471.73,46087.41775,394708981.3,423919
1573862400000,2019-11-16 0:00:00,BTC/USDT,8471.62,8543,8400,8491.02,20902.29975,177222838.4,231473
1573948800000,2019-11-17 0:00:00,BTC/USDT,8490.74,8635,8350.68,8502.4,27009.03708,229995700.8,259594
